run_id,block,model_id,benchmark,unit_id,target_id,target_name,topology,intervention,n_agents,chain_length,target_agent_position,debate_rounds,peer_evidence,comm_threshold,temperature,seed,parameter_method,probe_id,probe_kind,variant_id,target_exact,target_token_f1,target_semantic,target_positive,system_exact,system_token_f1,system_semantic,system_positive,target_llm_judge,system_llm_judge
AU000006,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v4,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000007,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v0,0.0,0.4035087719298246,0.5766854882240295,0,0.0,0.4035087719298246,0.5766854882240295,0,,
AU000007,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v1,0.0,0.42307692307692313,0.5824651718139648,0,0.0,0.42307692307692313,0.5824651718139648,0,,
AU000007,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v2,0.0,0.38636363636363635,0.5364338755607605,0,0.0,0.38636363636363635,0.5364338755607605,0,,
AU000007,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v3,0.0,0.42307692307692313,0.5990422964096069,0,0.0,0.42307692307692313,0.5990422964096069,0,,
AU000007,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v4,0.0,0.4647887323943662,0.6697052717208862,0,0.0,0.4647887323943662,0.6697052717208862,0,,
AU000007,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v0,0.0,0.3921568627450981,0.5304693579673767,0,0.0,0.3921568627450981,0.5304693579673767,0,,
AU000007,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v1,0.0,0.3287671232876712,0.35856857895851135,0,0.0,0.3287671232876712,0.35856857895851135,0,,
AU000007,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v2,0.0,0.5263157894736842,0.6104676723480225,1,0.0,0.5263157894736842,0.6104676723480225,1,,
AU000007,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v3,0.0,0.32432432432432434,0.33806169033050537,0,0.0,0.32432432432432434,0.33806169033050537,0,,
