topology,intervention,metric,n,mean,std,sem,median,q25,q75,min,max,ci95_low,ci95_high
hierarchical,full_inference,system_token_f1,1560,0.4337687408305642,0.30769903042019114,0.007790473033000057,0.3529411764705882,0.1538461538461538,0.7005319148936171,0.0,1.0,0.4184994136858841,0.4490380679752443
hierarchical,full_inference,system_semantic,1560,0.5400008231449204,0.27782441407568953,0.007034093031785109,0.48096394538879395,0.2886751294136047,0.7974706441164017,0.0,1.0,0.5262140008026216,0.5537876454872191
hierarchical,full_inference,system_positive,1560,0.43333333333333335,0.4956945268306577,0.012550234034232947,0.0,0.0,1.0,0.0,1.0,0.40873487462623675,0.45793179204042994
hierarchical,global_context,chain_length,645,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
hierarchical,global_context,target_agent_position,645,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
hierarchical,global_context,peer_evidence,645,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
hierarchical,global_context,target_exact,645,0.08992248062015504,0.2862926881675199,0.011272763588043279,0.0,0.0,0.0,0.0,1.0,0.0678278639875902,0.11201709725271987
hierarchical,global_context,target_token_f1,645,0.3124026238551318,0.27940855370478856,0.011001701058282605,0.1999999999999999,0.125,0.4175824175824176,0.0,1.0,0.2908392897808979,0.3339659579293657
hierarchical,global_context,target_semantic,645,0.4182201765535414,0.2636759898687319,0.01038223196218787,0.3535533845424652,0.2581988871097564,0.5345224738121033,0.0,1.0,0.3978710019076532,0.4385693511994296
hierarchical,global_context,target_positive,645,0.19844961240310077,0.3991420333066648,0.015716202213603696,0.0,0.0,0.0,0.0,1.0,0.16764585606443752,0.22925336874176402
hierarchical,global_context,system_exact,645,0.04961240310077519,0.21731136283534,0.008556626555564972,0.0,0.0,0.0,0.0,1.0,0.03284141505186785,0.06638339114968253
hierarchical,global_context,system_token_f1,645,0.2764544715814113,0.24790467387340653,0.009761237001312028,0.1999999999999999,0.1142857142857143,0.381679389312977,0.0,1.0,0.2573224470588397,0.29558649610398285
hierarchical,global_context,system_semantic,645,0.3895082652568817,0.24026764271539824,0.009460529193125277,0.3333333432674408,0.25,0.5230687260627747,0.0,1.0,0.37096562803835614,0.40805090247540726
hierarchical,global_context,system_positive,645,0.14418604651162792,0.3515509065087298,0.013842303425913395,0.0,0.0,0.0,0.0,1.0,0.11705513179683766,0.17131696122641818
hierarchical,none,chain_length,860,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
hierarchical,none,target_agent_position,860,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
hierarchical,none,peer_evidence,860,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
hierarchical,none,target_exact,860,0.16046511627906976,0.36725044816913266,0.01252313634096715,0.0,0.0,0.0,0.0,1.0,0.13591976905077413,0.18501046350736539
hierarchical,none,target_token_f1,860,0.41416739190466095,0.3366700681762656,0.011480354038267577,0.2666666666666667,0.1428571428571428,0.6875,0.0,1.0,0.3916658979896565,0.4366688858196654
hierarchical,none,target_semantic,860,0.5150694708946313,0.2973962082498857,0.01014112653032021,0.4082483053207397,0.2828427255153656,0.788429856300354,0.0,1.0,0.4951928628952037,0.5349460788940589
hierarchical,none,target_positive,860,0.3488372093023256,0.47687969748996106,0.01626146271482726,0.0,0.0,1.0,0.0,1.0,0.31696474238126415,0.38070967622338703
hierarchical,none,system_exact,860,0.08139534883720931,0.2736004189839874,0.009329696851191465,0.0,0.0,0.0,0.0,1.0,0.06310914300887403,0.09968155466554458
hierarchical,none,system_token_f1,860,0.3595724105444387,0.3024131193250919,0.010312201778066077,0.2051282051282051,0.1333333333333333,0.5,0.0,1.0,0.3393604950594292,0.3797843260294482
hierarchical,none,system_semantic,860,0.47107138373824053,0.27351143009370876,0.009326662355219175,0.3651483654975891,0.2672612369060516,0.6694009900093079,0.0,1.0,0.45279112552201095,0.4893516419544701
