model_id,topology,intervention,metric,n,mean,std,sem,median,q25,q75,min,max,ci95_low,ci95_high
qwen3_8b,independent,global_context,irr_system,13,0.1076923076923077,0.2396578758061112,0.06646913536828573,0.0,0.0,0.0,0.0,0.8,-0.022587197629532346,0.23797181301414774
qwen3_8b,independent,global_context,retention_system,15,0.52,0.46475800154489,0.11999999999999998,0.8,0.0,1.0,0.0,1.0,0.28480000000000005,0.7552
qwen3_8b,independent,global_context,n_scored_probes,15,14.333333333333334,1.7593288763724917,0.4542567625794978,15.0,15.0,15.0,10.0,15.0,13.442990078677518,15.22367658798915
qwen3_8b,independent,none,drr_target,17,0.47058823529411764,0.4579365483917408,0.11106592699117179,0.4,0.0,1.0,0.0,1.0,0.2528990183914209,0.6882774521968144
qwen3_8b,independent,none,irr_target,13,0.26153846153846155,0.43500663124919053,0.12064913185660095,0.0,0.0,0.4,0.0,1.0,0.025066163099523697,0.4980107599773994
qwen3_8b,independent,none,retention_target,15,0.56,0.496847202726495,0.1282853961179637,1.0,0.0,1.0,0.0,1.0,0.3085606236087912,0.8114393763912089
qwen3_8b,independent,none,drr_system,17,0.47058823529411764,0.4579365483917408,0.11106592699117179,0.4,0.0,1.0,0.0,1.0,0.2528990183914209,0.6882774521968144
qwen3_8b,independent,none,irr_system,13,0.26153846153846155,0.43500663124919053,0.12064913185660095,0.0,0.0,0.4,0.0,1.0,0.025066163099523697,0.4980107599773994
qwen3_8b,independent,none,retention_system,15,0.56,0.496847202726495,0.1282853961179637,1.0,0.0,1.0,0.0,1.0,0.3085606236087912,0.8114393763912089
qwen3_8b,independent,none,n_scored_probes,17,13.235294117647058,3.509441048171095,0.85116447814634,15.0,15.0,15.0,5.0,15.0,11.567011740480233,14.903576494813883
qwen3_8b,independent,parameter_only,drr_target,10,0.6599999999999999,0.4623610902506587,0.14621141466307538,0.9,0.2,1.0,0.0,1.0,0.37342562726037215,0.9465743727396276
qwen3_8b,independent,parameter_only,irr_target,8,0.75,0.4629100498862757,0.16366341767699427,1.0,0.75,1.0,0.0,1.0,0.42921970135309123,1.0707802986469088
qwen3_8b,independent,parameter_only,retention_target,10,0.6,0.5163977794943222,0.1632993161855452,1.0,0.0,1.0,0.0,1.0,0.27993334027633143,0.9200666597236685
qwen3_8b,independent,parameter_only,drr_system,10,0.6599999999999999,0.4623610902506587,0.14621141466307538,0.9,0.2,1.0,0.0,1.0,0.37342562726037215,0.9465743727396276
qwen3_8b,independent,parameter_only,irr_system,8,0.75,0.4629100498862757,0.16366341767699427,1.0,0.75,1.0,0.0,1.0,0.42921970135309123,1.0707802986469088
qwen3_8b,independent,parameter_only,retention_system,10,0.6,0.5163977794943222,0.1632993161855452,1.0,0.0,1.0,0.0,1.0,0.27993334027633143,0.9200666597236685
qwen3_8b,independent,parameter_only,n_scored_probes,10,14.0,2.1081851067789197,0.6666666666666666,15.0,15.0,15.0,10.0,15.0,12.693333333333333,15.306666666666667
qwen3_8b,independent,parameter_plus_comm,drr_target,10,0.6599999999999999,0.4623610902506587,0.14621141466307538,0.9,0.2,1.0,0.0,1.0,0.37342562726037215,0.9465743727396276
qwen3_8b,independent,parameter_plus_comm,irr_target,8,0.75,0.4629100498862757,0.16366341767699427,1.0,0.75,1.0,0.0,1.0,0.42921970135309123,1.0707802986469088
qwen3_8b,independent,parameter_plus_comm,retention_target,10,0.6,0.5163977794943222,0.1632993161855452,1.0,0.0,1.0,0.0,1.0,0.27993334027633143,0.9200666597236685
