topology,intervention,metric,n,mean,std,sem,median,q25,q75,min,max,ci95_low,ci95_high
hierarchical,communication,retention_system,45,0.32,0.42937586839928066,0.06400757530925302,0.0,0.0,0.8,0.0,1.0,0.19454515239386408,0.44545484760613596
hierarchical,communication,n_scored_probes,45,14.333333333333334,1.718879127380822,0.25623537159526916,15.0,15.0,15.0,10.0,15.0,13.831112005006606,14.835554661660062
hierarchical,full_inference,drr_target,110,0.06727272727272728,0.2303205149706534,0.021960199456029738,0.0,0.0,0.0,0.0,1.0,0.024230736338908987,0.11031471820654556
hierarchical,full_inference,irr_target,92,0.06739130434782607,0.1927867897372148,0.02009941224999991,0.0,0.0,0.0,0.0,1.0,0.02799645633782625,0.1067861523578259
hierarchical,full_inference,retention_target,110,0.5690909090909091,0.4518555940765242,0.04308274046933081,0.8,0.0,1.0,0.0,1.0,0.4846487377710207,0.6535330804107975
hierarchical,full_inference,drr_system,110,0.48,0.47328638264796924,0.04512608598542129,0.2,0.0,1.0,0.0,1.0,0.39155287146857426,0.5684471285314256
hierarchical,full_inference,irr_system,92,0.4630434782608695,0.4880365216257038,0.05088132467261827,0.1,0.0,1.0,0.0,1.0,0.36331608190253767,0.5627708746192013
hierarchical,full_inference,retention_system,110,0.46727272727272734,0.4795083665185635,0.0457193288705714,0.2,0.0,1.0,0.0,1.0,0.3776628426864074,0.5568826118590473
hierarchical,full_inference,n_scored_probes,110,14.181818181818182,1.8581919701235194,0.17717165271493393,15.0,15.0,15.0,10.0,15.0,13.834561742496911,14.529074621139452
hierarchical,global_context,drr_target,45,0.10666666666666669,0.271695016182082,0.040501901688736054,0.0,0.0,0.0,0.0,1.0,0.02728293935674403,0.18605039397658935
hierarchical,global_context,irr_target,39,0.10256410256410256,0.2288267322982719,0.036641602184173186,0.0,0.0,0.0,0.0,0.8,0.030746562283123113,0.174381642845082
hierarchical,global_context,retention_target,45,0.4888888888888889,0.4543838096418561,0.06773553908230097,0.4,0.0,1.0,0.0,1.0,0.356127232287579,0.6216505454901988
hierarchical,global_context,drr_system,45,0.09333333333333334,0.2614644074508734,0.03897681258379036,0.0,0.0,0.0,0.0,1.0,0.01693878066910423,0.16972788599756244
hierarchical,global_context,irr_system,39,0.10256410256410259,0.21458304672229067,0.03436078710951116,0.0,0.0,0.0,0.0,0.8,0.035216959829460714,0.16991124529874446
hierarchical,global_context,retention_system,45,0.3866666666666667,0.4164787455015507,0.0620849857416868,0.2,0.0,0.8,0.0,1.0,0.26498009461296057,0.5083532387203729
hierarchical,global_context,n_scored_probes,45,14.333333333333334,1.718879127380822,0.25623537159526916,15.0,15.0,15.0,10.0,15.0,13.831112005006606,14.835554661660062
hierarchical,none,drr_target,60,0.4666666666666667,0.4667473699386348,0.0602568263552815,0.2,0.0,1.0,0.0,1.0,0.3485632870103149,0.5847700463230184
hierarchical,none,irr_target,52,0.2692307692307692,0.4189335019244591,0.05809562393070497,0.0,0.0,0.5,0.0,1.0,0.1553633463265875,0.38309819213495094
hierarchical,none,retention_target,60,0.4666666666666667,0.46529256940256736,0.0600690124136734,0.4,0.0,1.0,0.0,1.0,0.34893140233586684,0.5844019309974665
hierarchical,none,drr_system,60,0.3966666666666666,0.4517261307198657,0.05831759271082515,0.2,0.0,1.0,0.0,1.0,0.28236418495344934,0.5109691483798839
hierarchical,none,irr_system,52,0.25384615384615383,0.40022618039692653,0.055501385200162276,0.0,0.0,0.4,0.0,1.0,0.14506343885383577,0.3626288688384719
hierarchical,none,retention_system,60,0.35333333333333333,0.44396772926955896,0.057315987390484165,0.0,0.0,1.0,0.0,1.0,0.24099399804798438,0.4656726686186823
hierarchical,none,n_scored_probes,60,14.333333333333334,1.7140166590044081,0.2212785991815383,15.0,15.0,15.0,10.0,15.0,13.899627278937519,14.767039387729149
hierarchical,parameter_only,drr_target,20,0.6199999999999999,0.48078882551161906,0.10750764966662653,1.0,0.0,1.0,0.0,1.0,0.4092850066534119,0.8307149933465878
hierarchical,parameter_only,irr_target,16,0.75,0.4472135954999579,0.11180339887498948,1.0,0.75,1.0,0.0,1.0,0.5308653382050206,0.9691346617949794
hierarchical,parameter_only,retention_target,20,0.62,0.4851478342244059,0.10848235364625705,1.0,0.0,1.0,0.0,1.0,0.40737458685333616,0.8326254131466638
hierarchical,parameter_only,drr_system,20,0.65,0.448975441832202,0.10039396081648064,1.0,0.2,1.0,0.0,1.0,0.45322783679969797,0.846772163200302
