content_f1_threshold,semantic_threshold,accuracy,balanced_accuracy,precision,recall,f1,mcc,distance_from_old
0.03,0.18,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.1753
0.04,0.17,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.1765
0.1,0.13,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.1769
0.01,0.19,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.1802
0.11,0.12,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.1805
0.02,0.18,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.1808
0.03,0.17,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.18179999999999996
0.1,0.12,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.1844
0.01,0.18,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.1865
0.02,0.17,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.18729999999999997
0.11,0.11,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.1882
0.1,0.11,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.1921
0.01,0.17,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.19299999999999995
0.11,0.1,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.19610000000000002
0.1,0.1,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.2
0.11,0.09,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.20420000000000002
0.1,0.09,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.2081
0.11,0.08,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.21249999999999997
0.1,0.08,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.21639999999999998
0.11,0.07,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.22099999999999997
0.1,0.07,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.2249
0.11,0.06,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.2297
0.1,0.06,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.23359999999999997
0.11,0.05,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.2386
0.1,0.05,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.2425
0.11,0.04,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.2477
0.1,0.04,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.2516
