benchmark,topology,intervention,metric,n,positive,rate,wilson95_low,wilson95_high
MUSE-News,independent,communication,target_positive_content,30,0,0.0,-1.3877787807814457e-17,0.113517091390478
MUSE-News,independent,communication,system_positive_content,30,0,0.0,-1.3877787807814457e-17,0.113517091390478
MUSE-News,independent,full_inference,target_exact,170,1,0.0058823529411764705,0.001039108788732302,0.032563895325357764
MUSE-News,independent,full_inference,target_positive,170,1,0.0058823529411764705,0.001039108788732302,0.032563895325357764
MUSE-News,independent,full_inference,system_exact,170,1,0.0058823529411764705,0.001039108788732302,0.032563895325357764
MUSE-News,independent,full_inference,system_positive,170,1,0.0058823529411764705,0.001039108788732302,0.032563895325357764
MUSE-News,independent,full_inference,target_positive_content,170,1,0.0058823529411764705,0.001039108788732302,0.032563895325357764
MUSE-News,independent,full_inference,system_positive_content,170,1,0.0058823529411764705,0.001039108788732302,0.032563895325357764
MUSE-News,independent,global_context,target_exact,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,global_context,target_positive,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,global_context,system_exact,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,global_context,system_positive,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,global_context,target_positive_content,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,global_context,system_positive_content,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,none,target_exact,70,0,0.0,0.0,0.05202487486728348
MUSE-News,independent,none,target_positive,70,0,0.0,0.0,0.05202487486728348
MUSE-News,independent,none,system_exact,70,0,0.0,0.0,0.05202487486728348
MUSE-News,independent,none,system_positive,70,0,0.0,0.0,0.05202487486728348
MUSE-News,independent,none,target_positive_content,70,0,0.0,0.0,0.05202487486728348
MUSE-News,independent,none,system_positive_content,70,0,0.0,0.0,0.05202487486728348
MUSE-News,independent,parameter_only,target_exact,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,independent,parameter_only,target_positive,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,independent,parameter_only,system_exact,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,independent,parameter_only,system_positive,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,independent,parameter_only,target_positive_content,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,independent,parameter_only,system_positive_content,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,independent,parameter_plus_comm,target_exact,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,independent,parameter_plus_comm,target_positive,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,independent,parameter_plus_comm,system_exact,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,independent,parameter_plus_comm,system_positive,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,independent,parameter_plus_comm,target_positive_content,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,independent,parameter_plus_comm,system_positive_content,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,independent,target_context,target_exact,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,target_context,target_positive,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,target_context,system_exact,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,target_context,system_positive,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,target_context,target_positive_content,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,target_context,system_positive_content,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,target_context_comm,target_exact,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,target_context_comm,target_positive,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,target_context_comm,system_exact,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,target_context_comm,system_positive,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,target_context_comm,target_positive_content,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,target_context_comm,system_positive_content,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,target_context_memory,target_exact,170,1,0.0058823529411764705,0.001039108788732302,0.032563895325357764
MUSE-News,independent,target_context_memory,target_positive,170,1,0.0058823529411764705,0.001039108788732302,0.032563895325357764
MUSE-News,independent,target_context_memory,system_exact,170,1,0.0058823529411764705,0.001039108788732302,0.032563895325357764
MUSE-News,independent,target_context_memory,system_positive,170,1,0.0058823529411764705,0.001039108788732302,0.032563895325357764
MUSE-News,independent,target_context_memory,target_positive_content,170,1,0.0058823529411764705,0.001039108788732302,0.032563895325357764
MUSE-News,independent,target_context_memory,system_positive_content,170,1,0.0058823529411764705,0.001039108788732302,0.032563895325357764
MUSE-News,independent,target_memory,target_exact,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,target_memory,target_positive,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,target_memory,system_exact,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,target_memory,system_positive,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,target_memory,target_positive_content,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,target_memory,system_positive_content,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,target_memory_comm,target_exact,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,target_memory_comm,target_positive,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,target_memory_comm,system_exact,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,target_memory_comm,system_positive,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,target_memory_comm,target_positive_content,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,independent,target_memory_comm,system_positive_content,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,scratchpad,communication,target_exact,30,0,0.0,-1.3877787807814457e-17,0.113517091390478
MUSE-News,scratchpad,communication,target_positive,30,0,0.0,-1.3877787807814457e-17,0.113517091390478
MUSE-News,scratchpad,communication,system_exact,30,4,0.13333333333333333,0.05309569424218104,0.2968168394441695
MUSE-News,scratchpad,communication,system_positive,30,4,0.13333333333333333,0.05309569424218104,0.2968168394441695
MUSE-News,scratchpad,communication,target_positive_content,30,0,0.0,-1.3877787807814457e-17,0.113517091390478
MUSE-News,scratchpad,communication,system_positive_content,30,4,0.13333333333333333,0.05309569424218104,0.2968168394441695
MUSE-News,scratchpad,full_inference,target_exact,230,1,0.004347826086956522,0.0007678910476641258,0.024213121740479644
MUSE-News,scratchpad,full_inference,target_positive,230,1,0.004347826086956522,0.0007678910476641258,0.024213121740479644
MUSE-News,scratchpad,full_inference,system_exact,230,5,0.021739130434782608,0.009320420004020075,0.049871785317873035
MUSE-News,scratchpad,full_inference,system_positive,230,5,0.021739130434782608,0.009320420004020075,0.049871785317873035
MUSE-News,scratchpad,full_inference,target_positive_content,230,1,0.004347826086956522,0.0007678910476641258,0.024213121740479644
MUSE-News,scratchpad,full_inference,system_positive_content,230,5,0.021739130434782608,0.009320420004020075,0.049871785317873035
MUSE-News,scratchpad,global_context,target_exact,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,scratchpad,global_context,target_positive,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,scratchpad,global_context,system_exact,30,4,0.13333333333333333,0.05309569424218104,0.2968168394441695
MUSE-News,scratchpad,global_context,system_positive,30,4,0.13333333333333333,0.05309569424218104,0.2968168394441695
MUSE-News,scratchpad,global_context,target_positive_content,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,scratchpad,global_context,system_positive_content,30,4,0.13333333333333333,0.05309569424218104,0.2968168394441695
MUSE-News,scratchpad,none,target_exact,70,0,0.0,0.0,0.05202487486728348
MUSE-News,scratchpad,none,target_positive,70,0,0.0,0.0,0.05202487486728348
MUSE-News,scratchpad,none,system_exact,70,4,0.05714285714285714,0.02244341584741017,0.1379214733207552
MUSE-News,scratchpad,none,system_positive,70,4,0.05714285714285714,0.02244341584741017,0.1379214733207552
MUSE-News,scratchpad,none,target_positive_content,70,0,0.0,0.0,0.05202487486728348
MUSE-News,scratchpad,none,system_positive_content,70,4,0.05714285714285714,0.02244341584741017,0.1379214733207552
MUSE-News,scratchpad,parameter_only,target_exact,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,scratchpad,parameter_only,target_positive,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,scratchpad,parameter_only,system_exact,40,8,0.2,0.10499864973166874,0.34757607381856676
MUSE-News,scratchpad,parameter_only,system_positive,40,8,0.2,0.10499864973166874,0.34757607381856676
MUSE-News,scratchpad,parameter_only,target_positive_content,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,scratchpad,parameter_only,system_positive_content,40,8,0.2,0.10499864973166874,0.34757607381856676
MUSE-News,scratchpad,parameter_plus_comm,target_exact,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,scratchpad,parameter_plus_comm,target_positive,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,scratchpad,parameter_plus_comm,system_exact,40,8,0.2,0.10499864973166874,0.34757607381856676
MUSE-News,scratchpad,parameter_plus_comm,system_positive,40,8,0.2,0.10499864973166874,0.34757607381856676
MUSE-News,scratchpad,parameter_plus_comm,target_positive_content,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,scratchpad,parameter_plus_comm,system_positive_content,40,8,0.2,0.10499864973166874,0.34757607381856676
MUSE-News,scratchpad,target_context,target_exact,30,0,0.0,-1.3877787807814457e-17,0.113517091390478
MUSE-News,scratchpad,target_context,target_positive,30,0,0.0,-1.3877787807814457e-17,0.113517091390478
MUSE-News,scratchpad,target_context,system_exact,30,4,0.13333333333333333,0.05309569424218104,0.2968168394441695
MUSE-News,scratchpad,target_context,system_positive,30,4,0.13333333333333333,0.05309569424218104,0.2968168394441695
MUSE-News,scratchpad,target_context,target_positive_content,30,0,0.0,-1.3877787807814457e-17,0.113517091390478
MUSE-News,scratchpad,target_context,system_positive_content,30,4,0.13333333333333333,0.05309569424218104,0.2968168394441695
MUSE-News,scratchpad,target_context_comm,target_exact,70,0,0.0,0.0,0.05202487486728348
MUSE-News,scratchpad,target_context_comm,target_positive,70,0,0.0,0.0,0.05202487486728348
MUSE-News,scratchpad,target_context_comm,system_exact,70,4,0.05714285714285714,0.02244341584741017,0.1379214733207552
MUSE-News,scratchpad,target_context_comm,system_positive,70,4,0.05714285714285714,0.02244341584741017,0.1379214733207552
MUSE-News,scratchpad,target_context_comm,target_positive_content,70,0,0.0,0.0,0.05202487486728348
MUSE-News,scratchpad,target_context_comm,system_positive_content,70,4,0.05714285714285714,0.02244341584741017,0.1379214733207552
MUSE-News,scratchpad,target_context_memory,target_exact,230,1,0.004347826086956522,0.0007678910476641258,0.024213121740479644
MUSE-News,scratchpad,target_context_memory,target_positive,230,1,0.004347826086956522,0.0007678910476641258,0.024213121740479644
MUSE-News,scratchpad,target_context_memory,system_exact,230,5,0.021739130434782608,0.009320420004020075,0.049871785317873035
MUSE-News,scratchpad,target_context_memory,system_positive,230,5,0.021739130434782608,0.009320420004020075,0.049871785317873035
MUSE-News,scratchpad,target_context_memory,target_positive_content,230,1,0.004347826086956522,0.0007678910476641258,0.024213121740479644
MUSE-News,scratchpad,target_context_memory,system_positive_content,230,5,0.021739130434782608,0.009320420004020075,0.049871785317873035
MUSE-News,scratchpad,target_memory,target_exact,30,0,0.0,-1.3877787807814457e-17,0.113517091390478
MUSE-News,scratchpad,target_memory,target_positive,30,0,0.0,-1.3877787807814457e-17,0.113517091390478
MUSE-News,scratchpad,target_memory,system_exact,30,4,0.13333333333333333,0.05309569424218104,0.2968168394441695
MUSE-News,scratchpad,target_memory,system_positive,30,4,0.13333333333333333,0.05309569424218104,0.2968168394441695
MUSE-News,scratchpad,target_memory,target_positive_content,30,0,0.0,-1.3877787807814457e-17,0.113517091390478
MUSE-News,scratchpad,target_memory,system_positive_content,30,4,0.13333333333333333,0.05309569424218104,0.2968168394441695
MUSE-News,scratchpad,target_memory_comm,target_exact,30,0,0.0,-1.3877787807814457e-17,0.113517091390478
MUSE-News,scratchpad,target_memory_comm,target_positive,30,0,0.0,-1.3877787807814457e-17,0.113517091390478
MUSE-News,scratchpad,target_memory_comm,system_exact,30,4,0.13333333333333333,0.05309569424218104,0.2968168394441695
MUSE-News,scratchpad,target_memory_comm,system_positive,30,4,0.13333333333333333,0.05309569424218104,0.2968168394441695
MUSE-News,scratchpad,target_memory_comm,target_positive_content,30,0,0.0,-1.3877787807814457e-17,0.113517091390478
MUSE-News,scratchpad,target_memory_comm,system_positive_content,30,4,0.13333333333333333,0.05309569424218104,0.2968168394441695
MUSE-News,sequential,communication,target_exact,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,communication,target_positive,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,communication,system_exact,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,communication,system_positive,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,communication,target_positive_content,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,communication,system_positive_content,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,full_inference,target_exact,260,1,0.0038461538461538464,0.0006792460665055958,0.021461310995004035
MUSE-News,sequential,full_inference,target_positive,260,1,0.0038461538461538464,0.0006792460665055958,0.021461310995004035
MUSE-News,sequential,full_inference,system_exact,260,1,0.0038461538461538464,0.0006792460665055958,0.021461310995004035
MUSE-News,sequential,full_inference,system_positive,260,1,0.0038461538461538464,0.0006792460665055958,0.021461310995004035
MUSE-News,sequential,full_inference,target_positive_content,260,1,0.0038461538461538464,0.0006792460665055958,0.021461310995004035
MUSE-News,sequential,full_inference,system_positive_content,260,1,0.0038461538461538464,0.0006792460665055958,0.021461310995004035
MUSE-News,sequential,global_context,target_exact,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,global_context,target_positive,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,global_context,system_exact,30,2,0.06666666666666667,0.01847663532769335,0.21323817721072091
MUSE-News,sequential,global_context,system_positive,30,2,0.06666666666666667,0.01847663532769335,0.21323817721072091
MUSE-News,sequential,global_context,target_positive_content,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,global_context,system_positive_content,30,2,0.06666666666666667,0.01847663532769335,0.21323817721072091
MUSE-News,sequential,none,target_exact,40,1,0.025,0.0044267174077949195,0.1288165948800778
MUSE-News,sequential,none,target_positive,40,1,0.025,0.0044267174077949195,0.1288165948800778
MUSE-News,sequential,none,system_exact,40,1,0.025,0.0044267174077949195,0.1288165948800778
MUSE-News,sequential,none,system_positive,40,1,0.025,0.0044267174077949195,0.1288165948800778
MUSE-News,sequential,none,target_positive_content,40,1,0.025,0.0044267174077949195,0.1288165948800778
MUSE-News,sequential,none,system_positive_content,40,1,0.025,0.0044267174077949195,0.1288165948800778
MUSE-News,sequential,parameter_only,target_exact,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,sequential,parameter_only,target_positive,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,sequential,parameter_only,system_exact,40,3,0.075,0.025835556771858226,0.19864530159097524
MUSE-News,sequential,parameter_only,system_positive,40,3,0.075,0.025835556771858226,0.19864530159097524
MUSE-News,sequential,parameter_only,target_positive_content,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,sequential,parameter_only,system_positive_content,40,3,0.075,0.025835556771858226,0.19864530159097524
MUSE-News,sequential,parameter_plus_comm,target_exact,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,sequential,parameter_plus_comm,target_positive,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,sequential,parameter_plus_comm,system_exact,40,3,0.075,0.025835556771858226,0.19864530159097524
MUSE-News,sequential,parameter_plus_comm,system_positive,40,3,0.075,0.025835556771858226,0.19864530159097524
MUSE-News,sequential,parameter_plus_comm,target_positive_content,40,2,0.05,0.013820377146101098,0.165041708179252
MUSE-News,sequential,parameter_plus_comm,system_positive_content,40,3,0.075,0.025835556771858226,0.19864530159097524
MUSE-News,sequential,target_context,target_exact,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,target_context,target_positive,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,target_context,system_exact,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,target_context,system_positive,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,target_context,target_positive_content,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,target_context,system_positive_content,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,target_context_comm,target_exact,70,1,0.014285714285714285,0.0025261814032348645,0.07658369703926908
MUSE-News,sequential,target_context_comm,target_positive,70,1,0.014285714285714285,0.0025261814032348645,0.07658369703926908
MUSE-News,sequential,target_context_comm,system_exact,70,1,0.014285714285714285,0.0025261814032348645,0.07658369703926908
MUSE-News,sequential,target_context_comm,system_positive,70,1,0.014285714285714285,0.0025261814032348645,0.07658369703926908
MUSE-News,sequential,target_context_comm,target_positive_content,70,1,0.014285714285714285,0.0025261814032348645,0.07658369703926908
MUSE-News,sequential,target_context_comm,system_positive_content,70,1,0.014285714285714285,0.0025261814032348645,0.07658369703926908
MUSE-News,sequential,target_context_memory,target_exact,260,1,0.0038461538461538464,0.0006792460665055958,0.021461310995004035
MUSE-News,sequential,target_context_memory,target_positive,260,1,0.0038461538461538464,0.0006792460665055958,0.021461310995004035
MUSE-News,sequential,target_context_memory,system_exact,260,1,0.0038461538461538464,0.0006792460665055958,0.021461310995004035
MUSE-News,sequential,target_context_memory,system_positive,260,1,0.0038461538461538464,0.0006792460665055958,0.021461310995004035
MUSE-News,sequential,target_context_memory,target_positive_content,260,1,0.0038461538461538464,0.0006792460665055958,0.021461310995004035
MUSE-News,sequential,target_context_memory,system_positive_content,260,1,0.0038461538461538464,0.0006792460665055958,0.021461310995004035
MUSE-News,sequential,target_memory,target_exact,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,target_memory,target_positive,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,target_memory,system_exact,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,target_memory,system_positive,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,target_memory,target_positive_content,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,target_memory,system_positive_content,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,target_memory_comm,target_exact,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,target_memory_comm,target_positive,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,target_memory_comm,system_exact,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,target_memory_comm,system_positive,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,target_memory_comm,target_positive_content,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
MUSE-News,sequential,target_memory_comm,system_positive_content,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874
RWKU,debate,communication,target_exact,450,6,0.013333333333333334,0.006124645141653961,0.028780925436274554
RWKU,debate,communication,target_positive,450,16,0.035555555555555556,0.02200208064947565,0.05697172871484882
RWKU,debate,communication,system_exact,450,10,0.022222222222222223,0.012114457659529128,0.04041840843295778
RWKU,debate,communication,system_positive,450,25,0.05555555555555555,0.03791002587893653,0.08072519839314429
RWKU,debate,communication,target_positive_content,450,29,0.06444444444444444,0.04524160101400968,0.09102091877262955
RWKU,debate,communication,system_positive_content,450,35,0.07777777777777778,0.056453392691493354,0.10625007036698347
RWKU,debate,full_inference,target_exact,1335,56,0.041947565543071164,0.032443346002945954,0.054080407068365845
RWKU,debate,full_inference,target_positive,1335,71,0.05318352059925094,0.04237717874266299,0.06655400475208352
RWKU,debate,full_inference,system_exact,1335,47,0.03520599250936329,0.026577701341635316,0.04650159347561565
RWKU,debate,full_inference,system_positive,1335,88,0.06591760299625468,0.05381307613068073,0.08051319517729175
RWKU,debate,full_inference,target_positive_content,1335,94,0.07041198501872659,0.057884898963218655,0.0854043445141277
RWKU,debate,full_inference,system_positive_content,1335,120,0.0898876404494382,0.07569820467657988,0.1064305848680533
RWKU,debate,global_context,target_exact,450,12,0.02666666666666667,0.015318880682340656,0.04602763316742544
RWKU,debate,global_context,target_positive,450,25,0.05555555555555555,0.03791002587893653,0.08072519839314429
RWKU,debate,global_context,system_exact,450,12,0.02666666666666667,0.015318880682340656,0.04602763316742544
RWKU,debate,global_context,system_positive,450,25,0.05555555555555555,0.03791002587893653,0.08072519839314429
RWKU,debate,global_context,target_positive_content,450,40,0.08888888888888889,0.06595591500047365,0.11878166745120114
RWKU,debate,global_context,system_positive_content,450,40,0.08888888888888889,0.06595591500047365,0.11878166745120114
RWKU,debate,none,target_exact,1050,33,0.03142857142857143,0.02246500504963253,0.043808332423475385
RWKU,debate,none,target_positive,1050,68,0.06476190476190476,0.05140503588614787,0.08129194627891372
RWKU,debate,none,system_exact,1050,33,0.03142857142857143,0.02246500504963253,0.043808332423475385
RWKU,debate,none,system_positive,1050,68,0.06476190476190476,0.05140503588614787,0.08129194627891372
RWKU,debate,none,target_positive_content,1050,98,0.09333333333333334,0.07718983466799877,0.11244170009016603
RWKU,debate,none,system_positive_content,1050,98,0.09333333333333334,0.07718983466799877,0.11244170009016603
RWKU,debate,parameter_only,target_exact,60,0,0.0,-6.938893903907228e-18,0.06017393047793289
RWKU,debate,parameter_only,target_positive,60,0,0.0,-6.938893903907228e-18,0.06017393047793289
RWKU,debate,parameter_only,system_exact,60,0,0.0,-6.938893903907228e-18,0.06017393047793289
RWKU,debate,parameter_only,system_positive,60,2,0.03333333333333333,0.009189126490150246,0.11363987528925378
RWKU,debate,parameter_only,target_positive_content,60,0,0.0,-6.938893903907228e-18,0.06017393047793289
RWKU,debate,parameter_only,system_positive_content,60,3,0.05,0.01714919117914121,0.13700734625099836
RWKU,debate,parameter_plus_comm,target_exact,60,0,0.0,-6.938893903907228e-18,0.06017393047793289
RWKU,debate,parameter_plus_comm,target_positive,60,0,0.0,-6.938893903907228e-18,0.06017393047793289
RWKU,debate,parameter_plus_comm,system_exact,60,0,0.0,-6.938893903907228e-18,0.06017393047793289
RWKU,debate,parameter_plus_comm,system_positive,60,2,0.03333333333333333,0.009189126490150246,0.11363987528925378
RWKU,debate,parameter_plus_comm,target_positive_content,60,0,0.0,-6.938893903907228e-18,0.06017393047793289
RWKU,debate,parameter_plus_comm,system_positive_content,60,3,0.05,0.01714919117914121,0.13700734625099836
RWKU,debate,target_context,target_exact,450,13,0.028888888888888888,0.016959013238531898,0.04879432448987378
RWKU,debate,target_context,target_positive,450,23,0.051111111111111114,0.03429619341286705,0.0755253831019346
RWKU,debate,target_context,system_exact,450,17,0.03777777777777778,0.023718049433993305,0.05966258380897077
RWKU,debate,target_context,system_positive,450,34,0.07555555555555556,0.05456914048759412,0.1037274986922431
RWKU,debate,target_context,target_positive_content,450,27,0.06,0.0415596801240555,0.08588919190530453
RWKU,debate,target_context,system_positive_content,450,41,0.09111111111111111,0.06787138107278981,0.12127302525752459
RWKU,debate,target_context_comm,target_exact,510,8,0.01568627450980392,0.007969341272655948,0.03064489315289465
RWKU,debate,target_context_comm,target_positive,510,12,0.023529411764705882,0.013509953100372509,0.040673281577395894
RWKU,debate,target_context_comm,system_exact,510,17,0.03333333333333333,0.020913962955964944,0.05273052203707572
RWKU,debate,target_context_comm,system_positive,510,37,0.07254901960784314,0.05308958967941713,0.09839989657471257
RWKU,debate,target_context_comm,target_positive_content,510,22,0.043137254901960784,0.028657095175950165,0.06444864013236275
RWKU,debate,target_context_comm,system_positive_content,510,46,0.09019607843137255,0.06830206119781998,0.11821767562379976
RWKU,debate,target_context_memory,target_exact,1335,56,0.041947565543071164,0.032443346002945954,0.054080407068365845
RWKU,debate,target_context_memory,target_positive,1335,96,0.07191011235955057,0.05924578166108306,0.08703111920605462
RWKU,debate,target_context_memory,system_exact,1335,48,0.035955056179775284,0.02722519922214841,0.04734792428999821
RWKU,debate,target_context_memory,system_positive,1335,89,0.06666666666666667,0.054490545676005725,0.0813295543268624
RWKU,debate,target_context_memory,target_positive_content,1335,118,0.08838951310861423,0.0743194140596564,0.10482171809518549
RWKU,debate,target_context_memory,system_positive_content,1335,120,0.0898876404494382,0.07569820467657988,0.1064305848680533
RWKU,debate,target_memory,target_exact,450,11,0.024444444444444446,0.013703021177655594,0.043236668793470906
RWKU,debate,target_memory,target_positive,450,25,0.05555555555555555,0.03791002587893653,0.08072519839314429
RWKU,debate,target_memory,system_exact,450,14,0.03111111111111111,0.01862092657757594,0.05153923502946933
RWKU,debate,target_memory,system_positive,450,35,0.07777777777777778,0.056453392691493354,0.10625007036698347
RWKU,debate,target_memory,target_positive_content,450,35,0.07777777777777778,0.056453392691493354,0.10625007036698347
RWKU,debate,target_memory,system_positive_content,450,48,0.10666666666666667,0.08140115766401401,0.13859101581677757
RWKU,debate,target_memory_comm,target_exact,450,8,0.017777777777777778,0.00903508693559254,0.03468413139961517
RWKU,debate,target_memory_comm,target_positive,450,18,0.04,0.025449140989942578,0.06233831613166109
RWKU,debate,target_memory_comm,system_exact,450,12,0.02666666666666667,0.015318880682340656,0.04602763316742544
RWKU,debate,target_memory_comm,system_positive,450,29,0.06444444444444444,0.04524160101400968,0.09102091877262955
RWKU,debate,target_memory_comm,target_positive_content,450,29,0.06444444444444444,0.04524160101400968,0.09102091877262955
RWKU,debate,target_memory_comm,system_positive_content,450,44,0.09777777777777778,0.07364486195606659,0.12872001601016658
RWKU,hierarchical,communication,target_exact,450,33,0.07333333333333333,0.05269079624231862,0.10119901905887899
RWKU,hierarchical,communication,target_positive,450,58,0.1288888888888889,0.10104235419900978,0.16301805806817773
RWKU,hierarchical,communication,system_exact,450,15,0.03333333333333333,0.02030253689678696,0.05426444858889791
RWKU,hierarchical,communication,system_positive,450,36,0.08,0.058343328484104486,0.10876695845301193
RWKU,hierarchical,communication,target_positive_content,450,84,0.18666666666666668,0.1533723874137422,0.22526544569807483
RWKU,hierarchical,communication,system_positive_content,450,65,0.14444444444444443,0.11497149903112305,0.17993668038654156
RWKU,hierarchical,full_inference,target_exact,750,98,0.13066666666666665,0.10841551897060961,0.15668208243530904
RWKU,hierarchical,full_inference,target_positive,750,121,0.16133333333333333,0.13674386167400374,0.1893745165104849
RWKU,hierarchical,full_inference,system_exact,750,33,0.044,0.03149950458955471,0.061148075485622885
RWKU,hierarchical,full_inference,system_positive,750,61,0.08133333333333333,0.06383734415548951,0.10309639895446886
