model_id,benchmark,topology,intervention,metric,n,mean,std,sem,median,q25,q75,min,max,ci95_low,ci95_high
qwen3_4b,TOFU,independent,target_context_comm,retention_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,independent,target_context_comm,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,TOFU,independent,target_context_comm,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,TOFU,independent,target_context_comm,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,TOFU,independent,target_context_comm,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,independent,target_context_comm,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,independent,target_context_memory,drr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_4b,TOFU,independent,target_context_memory,irr_target,3,0.19999999999999998,0.34641016151377546,0.2,0.0,0.0,0.3,0.0,0.6,-0.19200000000000003,0.592
qwen3_4b,TOFU,independent,target_context_memory,retention_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,independent,target_context_memory,drr_system,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_4b,TOFU,independent,target_context_memory,irr_system,3,0.19999999999999998,0.34641016151377546,0.2,0.0,0.0,0.3,0.0,0.6,-0.19200000000000003,0.592
qwen3_4b,TOFU,independent,target_context_memory,retention_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,independent,target_context_memory,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,TOFU,independent,target_context_memory,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,TOFU,independent,target_context_memory,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,TOFU,independent,target_context_memory,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,independent,target_context_memory,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,independent,target_memory,drr_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,independent,target_memory,irr_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,independent,target_memory,retention_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,independent,target_memory,drr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,independent,target_memory,irr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,independent,target_memory,retention_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,independent,target_memory,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,TOFU,independent,target_memory,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,TOFU,independent,target_memory,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,TOFU,independent,target_memory,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,independent,target_memory,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,independent,target_memory_comm,drr_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,independent,target_memory_comm,irr_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,independent,target_memory_comm,retention_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,independent,target_memory_comm,drr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,independent,target_memory_comm,irr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,independent,target_memory_comm,retention_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,independent,target_memory_comm,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,TOFU,independent,target_memory_comm,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,TOFU,independent,target_memory_comm,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,TOFU,independent,target_memory_comm,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,independent,target_memory_comm,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,communication,drr_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,communication,irr_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,communication,retention_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,communication,drr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,communication,irr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,communication,retention_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,communication,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,TOFU,scratchpad,communication,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,TOFU,scratchpad,communication,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,TOFU,scratchpad,communication,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,communication,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,full_inference,drr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_4b,TOFU,scratchpad,full_inference,irr_target,3,0.5333333333333333,0.5033222956847166,0.2905932629027116,0.6,0.3,0.8,0.0,1.0,-0.036229461955981423,1.102896128622648
qwen3_4b,TOFU,scratchpad,full_inference,retention_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,full_inference,drr_system,3,0.8666666666666667,0.23094010767585033,0.13333333333333336,1.0,0.8,1.0,0.6,1.0,0.6053333333333333,1.1280000000000001
qwen3_4b,TOFU,scratchpad,full_inference,irr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,full_inference,retention_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,full_inference,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,TOFU,scratchpad,full_inference,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,TOFU,scratchpad,full_inference,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,TOFU,scratchpad,full_inference,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,full_inference,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,global_context,drr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_4b,TOFU,scratchpad,global_context,irr_target,3,0.19999999999999998,0.34641016151377546,0.2,0.0,0.0,0.3,0.0,0.6,-0.19200000000000003,0.592
qwen3_4b,TOFU,scratchpad,global_context,retention_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,global_context,drr_system,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_4b,TOFU,scratchpad,global_context,irr_system,3,0.19999999999999998,0.34641016151377546,0.2,0.0,0.0,0.3,0.0,0.6,-0.19200000000000003,0.592
qwen3_4b,TOFU,scratchpad,global_context,retention_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,global_context,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,TOFU,scratchpad,global_context,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,TOFU,scratchpad,global_context,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,TOFU,scratchpad,global_context,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,global_context,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,none,drr_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,none,irr_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,none,retention_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,none,drr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,none,irr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,none,retention_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,none,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,TOFU,scratchpad,none,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,TOFU,scratchpad,none,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,TOFU,scratchpad,none,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,none,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,parameter_only,drr_target,6,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,parameter_only,irr_target,6,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,parameter_only,retention_target,6,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,parameter_only,drr_system,6,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,parameter_only,irr_system,6,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,parameter_only,retention_system,6,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,parameter_only,n_scored_probes,6,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,TOFU,scratchpad,parameter_only,chain_length,6,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,TOFU,scratchpad,parameter_only,target_agent_position,6,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,TOFU,scratchpad,parameter_only,peer_evidence,6,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,parameter_only,raw_complete,6,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,parameter_plus_comm,drr_target,6,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,parameter_plus_comm,irr_target,6,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,parameter_plus_comm,retention_target,6,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,parameter_plus_comm,drr_system,6,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,parameter_plus_comm,irr_system,6,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,parameter_plus_comm,retention_system,6,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,parameter_plus_comm,n_scored_probes,6,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,TOFU,scratchpad,parameter_plus_comm,chain_length,6,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,TOFU,scratchpad,parameter_plus_comm,target_agent_position,6,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,TOFU,scratchpad,parameter_plus_comm,peer_evidence,6,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,parameter_plus_comm,raw_complete,6,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_context,drr_target,3,0.9333333333333332,0.11547005383792514,0.06666666666666667,1.0,0.9,1.0,0.8,1.0,0.8026666666666666,1.0639999999999998
qwen3_4b,TOFU,scratchpad,target_context,irr_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_context,retention_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_context,drr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_context,irr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_context,retention_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_context,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,TOFU,scratchpad,target_context,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,TOFU,scratchpad,target_context,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,TOFU,scratchpad,target_context,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_context,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_context_comm,drr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_4b,TOFU,scratchpad,target_context_comm,irr_target,3,0.5333333333333333,0.5033222956847166,0.2905932629027116,0.6,0.3,0.8,0.0,1.0,-0.036229461955981423,1.102896128622648
qwen3_4b,TOFU,scratchpad,target_context_comm,retention_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_context_comm,drr_system,3,0.7999999999999999,0.34641016151377546,0.2,1.0,0.7,1.0,0.4,1.0,0.4079999999999999,1.192
qwen3_4b,TOFU,scratchpad,target_context_comm,irr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_context_comm,retention_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_context_comm,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,TOFU,scratchpad,target_context_comm,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,TOFU,scratchpad,target_context_comm,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,TOFU,scratchpad,target_context_comm,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_context_comm,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_context_memory,drr_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_context_memory,irr_target,3,0.9333333333333332,0.11547005383792514,0.06666666666666667,1.0,0.9,1.0,0.8,1.0,0.8026666666666666,1.0639999999999998
qwen3_4b,TOFU,scratchpad,target_context_memory,retention_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_context_memory,drr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_context_memory,irr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_context_memory,retention_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_context_memory,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,TOFU,scratchpad,target_context_memory,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,TOFU,scratchpad,target_context_memory,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,TOFU,scratchpad,target_context_memory,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_context_memory,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_memory,drr_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_memory,irr_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_memory,retention_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_memory,drr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_memory,irr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_memory,retention_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_memory,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,TOFU,scratchpad,target_memory,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,TOFU,scratchpad,target_memory,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,TOFU,scratchpad,target_memory,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_memory,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_memory_comm,drr_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_memory_comm,irr_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_memory_comm,retention_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_memory_comm,drr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_memory_comm,irr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_memory_comm,retention_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_memory_comm,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,TOFU,scratchpad,target_memory_comm,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,TOFU,scratchpad,target_memory_comm,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,TOFU,scratchpad,target_memory_comm,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,scratchpad,target_memory_comm,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,sequential,communication,drr_target,3,0.7999999999999999,0.34641016151377546,0.2,1.0,0.7,1.0,0.4,1.0,0.4079999999999999,1.192
qwen3_4b,TOFU,sequential,communication,irr_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,sequential,communication,retention_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,sequential,communication,drr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,sequential,communication,irr_system,3,0.9333333333333332,0.11547005383792514,0.06666666666666667,1.0,0.9,1.0,0.8,1.0,0.8026666666666666,1.0639999999999998
qwen3_4b,TOFU,sequential,communication,retention_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,sequential,communication,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,TOFU,sequential,communication,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,TOFU,sequential,communication,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,TOFU,sequential,communication,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,sequential,communication,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,sequential,full_inference,drr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_4b,TOFU,sequential,full_inference,irr_target,3,0.5333333333333333,0.5033222956847166,0.2905932629027116,0.6,0.3,0.8,0.0,1.0,-0.036229461955981423,1.102896128622648
qwen3_4b,TOFU,sequential,full_inference,retention_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,sequential,full_inference,drr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,sequential,full_inference,irr_system,3,0.7999999999999999,0.34641016151377546,0.2,1.0,0.7,1.0,0.4,1.0,0.4079999999999999,1.192
qwen3_4b,TOFU,sequential,full_inference,retention_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,sequential,full_inference,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,TOFU,sequential,full_inference,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_4b,TOFU,sequential,full_inference,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_4b,TOFU,sequential,full_inference,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,sequential,full_inference,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,sequential,global_context,drr_target,3,0.19999999999999998,0.34641016151377546,0.2,0.0,0.0,0.3,0.0,0.6,-0.19200000000000003,0.592
qwen3_4b,TOFU,sequential,global_context,irr_target,3,0.13333333333333333,0.23094010767585035,0.13333333333333336,0.0,0.0,0.2,0.0,0.4,-0.12800000000000003,0.3946666666666667
qwen3_4b,TOFU,sequential,global_context,retention_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,sequential,global_context,drr_system,3,0.19999999999999998,0.34641016151377546,0.2,0.0,0.0,0.3,0.0,0.6,-0.19200000000000003,0.592
qwen3_4b,TOFU,sequential,global_context,irr_system,3,0.13333333333333333,0.23094010767585035,0.13333333333333336,0.0,0.0,0.2,0.0,0.4,-0.12800000000000003,0.3946666666666667
qwen3_4b,TOFU,sequential,global_context,retention_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_4b,TOFU,sequential,global_context,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_4b,TOFU,sequential,global_context,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
