training_id,step,forget_loss,retain_loss,objective
TR0006,79,10.236981391906738,2.6778571605682373,-7.559123992919922
TR0007,0,11.854347229003906,,-11.854347229003906
TR0007,1,9.164510726928711,,-9.164510726928711
TR0007,2,6.6027326583862305,,-6.6027326583862305
TR0007,3,10.237114906311035,,-10.237114906311035
TR0007,4,8.075705528259277,,-8.075705528259277
TR0007,5,7.529062747955322,,-7.529062747955322
TR0007,6,9.40160083770752,,-9.40160083770752
TR0007,7,13.453893661499023,,-13.453893661499023
TR0007,8,17.946523666381836,,-17.946523666381836
TR0007,9,4.984096050262451,,-4.984096050262451
TR0007,10,8.466109275817871,,-8.466109275817871
TR0007,11,7.670166015625,,-7.670166015625
TR0007,12,10.114434242248535,,-10.114434242248535
TR0007,13,10.461920738220215,,-10.461920738220215
TR0007,14,14.923211097717285,,-14.923211097717285
TR0007,15,9.837733268737793,,-9.837733268737793
TR0007,16,12.892398834228516,,-12.892398834228516
TR0007,17,8.568851470947266,,-8.568851470947266
TR0007,18,8.211481094360352,,-8.211481094360352
TR0007,19,8.17042064666748,,-8.17042064666748
TR0007,20,13.050406455993652,,-13.050406455993652
TR0007,21,9.813011169433594,,-9.813011169433594
TR0007,22,13.018559455871582,,-13.018559455871582
TR0007,23,9.706999778747559,,-9.706999778747559
TR0007,24,7.714766502380371,,-7.714766502380371
TR0007,25,17.925657272338867,,-17.925657272338867
TR0007,26,11.488484382629395,,-11.488484382629395
TR0007,27,7.744724273681641,,-7.744724273681641
TR0007,28,10.213296890258789,,-10.213296890258789
TR0007,29,10.455068588256836,,-10.455068588256836
TR0007,30,12.190208435058594,,-12.190208435058594
TR0007,31,16.368122100830078,,-16.368122100830078
TR0007,32,11.698416709899902,,-11.698416709899902
TR0007,33,9.214067459106445,,-9.214067459106445
TR0007,34,6.57130241394043,,-6.57130241394043
TR0007,35,10.158804893493652,,-10.158804893493652
TR0007,36,8.014630317687988,,-8.014630317687988
TR0007,37,7.5257248878479,,-7.5257248878479
TR0007,38,9.358294486999512,,-9.358294486999512
TR0007,39,13.378849983215332,,-13.378849983215332
TR0007,40,17.946256637573242,,-17.946256637573242
TR0007,41,4.9436163902282715,,-4.9436163902282715
TR0007,42,8.476325035095215,,-8.476325035095215
TR0007,43,7.640068531036377,,-7.640068531036377
TR0007,44,9.916135787963867,,-9.916135787963867
TR0007,45,10.544661521911621,,-10.544661521911621
TR0007,46,14.985701560974121,,-14.985701560974121
TR0007,47,9.85287857055664,,-9.85287857055664
TR0007,48,12.931220054626465,,-12.931220054626465
TR0007,49,8.596997261047363,,-8.596997261047363
TR0007,50,8.123589515686035,,-8.123589515686035
TR0007,51,8.096949577331543,,-8.096949577331543
TR0007,52,13.129332542419434,,-13.129332542419434
TR0007,53,9.82809829711914,,-9.82809829711914
TR0007,54,12.972160339355469,,-12.972160339355469
TR0007,55,9.70496940612793,,-9.70496940612793
TR0007,56,7.632250785827637,,-7.632250785827637
TR0007,57,17.79268455505371,,-17.79268455505371
TR0007,58,11.604893684387207,,-11.604893684387207
TR0007,59,7.758542060852051,,-7.758542060852051
TR0007,60,10.163362503051758,,-10.163362503051758
TR0007,61,10.285573959350586,,-10.285573959350586
TR0007,62,12.235520362854004,,-12.235520362854004
TR0007,63,16.577308654785156,,-16.577308654785156
TR0007,64,11.707964897155762,,-11.707964897155762
TR0007,65,9.146685600280762,,-9.146685600280762
TR0007,66,6.638055801391602,,-6.638055801391602
TR0007,67,10.156661987304688,,-10.156661987304688
TR0007,68,7.982439041137695,,-7.982439041137695
TR0007,69,7.521275997161865,,-7.521275997161865
TR0007,70,9.384881019592285,,-9.384881019592285
TR0007,71,13.497393608093262,,-13.497393608093262
TR0007,72,17.83139991760254,,-17.83139991760254
TR0007,73,5.002384662628174,,-5.002384662628174
TR0007,74,8.493330955505371,,-8.493330955505371
TR0007,75,7.680859088897705,,-7.680859088897705
TR0007,76,10.103577613830566,,-10.103577613830566
TR0007,77,10.609665870666504,,-10.609665870666504
TR0007,78,14.7206392288208,,-14.7206392288208
TR0007,79,9.877739906311035,,-9.877739906311035
TR0008,0,11.854347229003906,8.112567901611328,-3.741779327392578
TR0008,1,9.176629066467285,10.805577278137207,1.6289482116699219
TR0008,2,6.739500045776367,7.189095497131348,0.44959545135498047
TR0008,3,10.542272567749023,8.656572341918945,-1.8857002258300781
TR0008,4,8.070088386535645,13.513448715209961,5.443360328674316
TR0008,5,7.608651638031006,9.662774085998535,2.0541224479675293
TR0008,6,9.280393600463867,10.613875389099121,1.333481788635254
TR0008,7,13.435312271118164,13.952776908874512,0.5174646377563477
TR0008,8,17.952518463134766,16.33346939086914,-1.619049072265625
TR0008,9,5.310434341430664,7.194179534912109,1.8837451934814453
TR0008,10,8.3909330368042,7.229384899139404,-1.161548137664795
TR0008,11,7.736015319824219,9.360936164855957,1.6249208450317383
TR0008,12,10.114618301391602,5.164677143096924,-4.949941158294678
TR0008,13,10.845887184143066,13.274160385131836,2.4282732009887695
TR0008,14,15.079757690429688,11.43994140625,-3.6398162841796875
TR0008,15,10.2410249710083,9.795952796936035,-0.4450721740722656
TR0008,16,12.681522369384766,11.466428756713867,-1.2150936126708984
TR0008,17,9.106096267700195,10.050490379333496,0.9443941116333008
TR0008,18,8.666264533996582,5.596386909484863,-3.0698776245117188
TR0008,19,7.969830513000488,7.661913871765137,-0.30791664123535156
TR0008,20,12.928881645202637,11.89836597442627,-1.0305156707763672
TR0008,21,9.885866165161133,3.7029378414154053,-6.182928085327148
TR0008,22,12.738435745239258,6.0465617179870605,-6.691874027252197
TR0008,23,10.18506145477295,8.9306058883667,-1.25445556640625
TR0008,24,7.674736976623535,6.59621000289917,-1.0785269737243652
TR0008,25,21.520235061645508,5.115783214569092,-16.404451370239258
TR0008,26,11.201990127563477,10.38606071472168,-0.8159294128417969
TR0008,27,7.386279106140137,6.49462890625,-0.8916501998901367
TR0008,28,10.252331733703613,13.090883255004883,2.8385515213012695
TR0008,29,10.699460983276367,6.306352615356445,-4.393108367919922
TR0008,30,12.224666595458984,6.702280044555664,-5.52238655090332
TR0008,31,19.33915138244629,18.875198364257812,-0.46395301818847656
TR0008,32,14.9768648147583,7.531389236450195,-7.4454755783081055
TR0008,33,10.501266479492188,9.362748146057129,-1.1385183334350586
TR0008,34,8.605093002319336,6.792557239532471,-1.8125357627868652
TR0008,35,13.894911766052246,6.225925922393799,-7.668985843658447
TR0008,36,8.693578720092773,14.930570602416992,6.236991882324219
TR0008,37,8.844375610351562,8.695320129394531,-0.14905548095703125
TR0008,38,10.687395095825195,10.751274108886719,0.06387901306152344
TR0008,39,18.610103607177734,13.87658977508545,-4.733513832092285
TR0008,40,20.408485412597656,14.291991233825684,-6.116494178771973
TR0008,41,6.805230617523193,6.661785125732422,-0.14344549179077148
TR0008,42,10.487115859985352,6.634695529937744,-3.8524203300476074
TR0008,43,9.134716987609863,8.948751449584961,-0.18596553802490234
TR0008,44,12.158181190490723,5.205151081085205,-6.953030109405518
TR0008,45,14.21793270111084,12.511404037475586,-1.706528663635254
TR0008,46,19.89739990234375,11.782865524291992,-8.114534378051758
TR0008,47,13.456993103027344,8.383374214172363,-5.0736188888549805
TR0008,48,11.943008422851562,8.906760215759277,-3.036248207092285
TR0008,49,10.931201934814453,9.953461647033691,-0.9777402877807617
TR0008,50,12.695141792297363,5.382614612579346,-7.312527179718018
TR0008,51,9.403101921081543,8.5136137008667,-0.8894882202148438
TR0008,52,15.051878929138184,9.623327255249023,-5.42855167388916
TR0008,53,12.522300720214844,2.7792367935180664,-9.743063926696777
TR0008,54,14.641616821289062,4.420683860778809,-10.220932960510254
TR0008,55,12.921764373779297,8.46852970123291,-4.453234672546387
TR0008,56,9.107856750488281,10.833012580871582,1.7251558303833008
TR0008,57,28.080900192260742,5.390058994293213,-22.690841674804688
TR0008,58,16.131671905517578,8.557685852050781,-7.573986053466797
TR0008,59,8.214970588684082,6.53054141998291,-1.6844291687011719
TR0008,60,11.50300121307373,11.124269485473633,-0.37873172760009766
TR0008,61,12.920454025268555,7.720678806304932,-5.199775218963623
TR0008,62,17.825443267822266,7.126669883728027,-10.698773384094238
TR0008,63,26.36245346069336,22.236045837402344,-4.126407623291016
TR0008,64,22.683748245239258,5.4083380699157715,-17.275409698486328
TR0008,65,15.632559776306152,7.775713920593262,-7.856845855712891
TR0008,66,11.439370155334473,6.195265769958496,-5.244104385375977
TR0008,67,20.861156463623047,6.56550407409668,-14.295652389526367
TR0008,68,12.546311378479004,18.328479766845703,5.782168388366699
TR0008,69,10.706415176391602,7.881980895996094,-2.824434280395508
TR0008,70,16.18760108947754,12.840770721435547,-3.346830368041992
TR0008,71,26.411739349365234,15.501937866210938,-10.909801483154297
TR0008,72,26.051727294921875,16.40546226501465,-9.646265029907227
TR0008,73,11.060876846313477,6.030172348022461,-5.030704498291016
TR0008,74,14.582493782043457,4.873241901397705,-9.709251403808594
TR0008,75,11.821606636047363,8.21552562713623,-3.606081008911133
TR0008,76,17.195955276489258,5.757458209991455,-11.438497543334961
TR0008,77,20.03062629699707,10.9817476272583,-9.04887866973877
TR0008,78,31.970748901367188,11.867124557495117,-20.10362434387207
TR0008,79,23.96046257019043,8.127758026123047,-15.832704544067383
TR0009,0,10.838905334472656,,-10.838905334472656
TR0009,1,6.756763935089111,,-6.756763935089111
TR0009,2,15.194772720336914,,-15.194772720336914
TR0009,3,15.557112693786621,,-15.557112693786621
TR0009,4,16.85640525817871,,-16.85640525817871
TR0009,5,8.984289169311523,,-8.984289169311523
TR0009,6,15.06995964050293,,-15.06995964050293
TR0009,7,3.3505401611328125,,-3.3505401611328125
TR0009,8,11.9989595413208,,-11.9989595413208
TR0009,9,12.887794494628906,,-12.887794494628906
TR0009,10,6.9464616775512695,,-6.9464616775512695
TR0009,11,8.35304069519043,,-8.35304069519043
TR0009,12,9.82193374633789,,-9.82193374633789
TR0009,13,3.4143288135528564,,-3.4143288135528564
TR0009,14,12.125506401062012,,-12.125506401062012
TR0009,15,11.20083999633789,,-11.20083999633789
TR0009,16,11.658381462097168,,-11.658381462097168
TR0009,17,9.016021728515625,,-9.016021728515625
TR0009,18,9.46895694732666,,-9.46895694732666
TR0009,19,14.424315452575684,,-14.424315452575684
TR0009,20,8.750539779663086,,-8.750539779663086
TR0009,21,8.6905517578125,,-8.6905517578125
TR0009,22,10.811830520629883,,-10.811830520629883
TR0009,23,15.088501930236816,,-15.088501930236816
TR0009,24,4.175914764404297,,-4.175914764404297
TR0009,25,11.174677848815918,,-11.174677848815918
TR0009,26,7.256980895996094,,-7.256980895996094
TR0009,27,18.987010955810547,,-18.987010955810547
TR0009,28,5.540202617645264,,-5.540202617645264
TR0009,29,2.7988393306732178,,-2.7988393306732178
TR0009,30,7.043674468994141,,-7.043674468994141
TR0009,31,15.776283264160156,,-15.776283264160156
TR0009,32,10.892251014709473,,-10.892251014709473
TR0009,33,6.485895156860352,,-6.485895156860352
TR0009,34,15.209559440612793,,-15.209559440612793
TR0009,35,15.401659965515137,,-15.401659965515137
TR0009,36,16.927997589111328,,-16.927997589111328
TR0009,37,9.050257682800293,,-9.050257682800293
TR0009,38,15.030035018920898,,-15.030035018920898
TR0009,39,3.399533271789551,,-3.399533271789551
TR0009,40,11.903887748718262,,-11.903887748718262
TR0009,41,12.912851333618164,,-12.912851333618164
TR0009,42,6.928603172302246,,-6.928603172302246
TR0009,43,8.328605651855469,,-8.328605651855469
TR0009,44,10.03584098815918,,-10.03584098815918
TR0009,45,3.509918212890625,,-3.509918212890625
TR0009,46,12.30060863494873,,-12.30060863494873
TR0009,47,11.222484588623047,,-11.222484588623047
TR0009,48,11.78432846069336,,-11.78432846069336
TR0009,49,9.136393547058105,,-9.136393547058105
TR0009,50,9.431424140930176,,-9.431424140930176
TR0009,51,14.488363265991211,,-14.488363265991211
TR0009,52,8.900446891784668,,-8.900446891784668
TR0009,53,8.787565231323242,,-8.787565231323242
TR0009,54,11.091440200805664,,-11.091440200805664
TR0009,55,15.090400695800781,,-15.090400695800781
TR0009,56,4.151177406311035,,-4.151177406311035
TR0009,57,11.456337928771973,,-11.456337928771973
TR0009,58,7.189769268035889,,-7.189769268035889
TR0009,59,18.972352981567383,,-18.972352981567383
TR0009,60,5.5576395988464355,,-5.5576395988464355
TR0009,61,2.7010416984558105,,-2.7010416984558105
TR0009,62,7.1274189949035645,,-7.1274189949035645
TR0009,63,15.876888275146484,,-15.876888275146484
TR0009,64,10.954585075378418,,-10.954585075378418
TR0009,65,6.626705169677734,,-6.626705169677734
TR0009,66,15.249249458312988,,-15.249249458312988
TR0009,67,15.329655647277832,,-15.329655647277832
TR0009,68,16.80620002746582,,-16.80620002746582
TR0009,69,8.962224006652832,,-8.962224006652832
TR0009,70,15.117810249328613,,-15.117810249328613
TR0009,71,3.341230630874634,,-3.341230630874634
TR0009,72,12.026022911071777,,-12.026022911071777
TR0009,73,12.956744194030762,,-12.956744194030762
TR0009,74,6.901821613311768,,-6.901821613311768
TR0009,75,8.378413200378418,,-8.378413200378418
TR0009,76,9.94542121887207,,-9.94542121887207
TR0009,77,3.4463601112365723,,-3.4463601112365723
TR0009,78,12.325506210327148,,-12.325506210327148
TR0009,79,11.110588073730469,,-11.110588073730469
TR0010,0,10.838905334472656,8.873505592346191,-1.9653997421264648
TR0010,1,6.617774486541748,3.623810291290283,-2.993964195251465
TR0010,2,15.162382125854492,3.591202735900879,-11.571179389953613
TR0010,3,15.244832992553711,8.131211280822754,-7.113621711730957
TR0010,4,16.80402183532715,15.209980010986328,-1.5940418243408203
TR0010,5,9.268977165222168,13.416484832763672,4.147507667541504
TR0010,6,15.129556655883789,5.300420761108398,-9.82913589477539
TR0010,7,3.420945167541504,7.416833400726318,3.9958882331848145
TR0010,8,12.415077209472656,6.492769718170166,-5.92230749130249
TR0010,9,13.5503511428833,8.626200675964355,-4.924150466918945
TR0010,10,6.696458339691162,5.397277355194092,-1.2991809844970703
TR0010,11,9.261947631835938,14.477273941040039,5.215326309204102
TR0010,12,10.758455276489258,4.365593433380127,-6.392861843109131
TR0010,13,4.470058441162109,7.913350582122803,3.4432921409606934
TR0010,14,13.050555229187012,9.023041725158691,-4.02751350402832
TR0010,15,9.714677810668945,3.3679561614990234,-6.346721649169922
TR0010,16,10.696999549865723,9.89366340637207,-0.8033361434936523
TR0010,17,7.2042036056518555,5.796785831451416,-1.4074177742004395
TR0010,18,9.3701171875,5.933350563049316,-3.4367666244506836
TR0010,19,9.573661804199219,10.816069602966309,1.2424077987670898
TR0010,20,6.075504302978516,4.477353572845459,-1.5981507301330566
TR0010,21,7.000361442565918,3.6200308799743652,-3.3803305625915527
TR0010,22,8.508626937866211,5.282740592956543,-3.225886344909668
TR0010,23,13.397333145141602,6.59998083114624,-6.797352313995361
TR0010,24,4.250638008117676,14.094186782836914,9.843548774719238
TR0010,25,6.910610198974609,3.480315685272217,-3.4302945137023926
TR0010,26,5.213205814361572,9.4746675491333,4.2614617347717285
TR0010,27,17.286277770996094,7.381849765777588,-9.904428482055664
TR0010,28,6.666087627410889,12.262040138244629,5.59595251083374
TR0010,29,3.3007912635803223,3.1249780654907227,-0.1758131980895996
TR0010,30,4.433872699737549,4.376513481140137,-0.05735921859741211
TR0010,31,13.821550369262695,8.912752151489258,-4.9087982177734375
TR0010,32,14.611079216003418,4.4210734367370605,-10.190006256103516
TR0010,33,7.793039798736572,3.943876266479492,-3.84916353225708
TR0010,34,19.559621810913086,3.9438211917877197,-15.615800857543945
TR0010,35,20.098342895507812,6.4872307777404785,-13.611112594604492
TR0010,36,18.422283172607422,16.565650939941406,-1.8566322326660156
TR0010,37,17.218822479248047,9.821110725402832,-7.397711753845215
TR0010,38,21.970455169677734,5.500654220581055,-16.46980094909668
TR0010,39,8.137054443359375,3.97420597076416,-4.162848472595215
TR0010,40,18.361146926879883,3.888843536376953,-14.47230339050293
TR0010,41,19.46493148803711,9.431269645690918,-10.033661842346191
TR0010,42,12.046941757202148,3.5957794189453125,-8.451162338256836
TR0010,43,16.24978256225586,14.360105514526367,-1.8896770477294922
TR0010,44,20.268457412719727,4.459139823913574,-15.809317588806152
TR0010,45,12.732678413391113,9.886697769165039,-2.845980644226074
TR0010,46,23.1011905670166,15.345499038696289,-7.7556915283203125
TR0010,47,12.550232887268066,5.210898399353027,-7.339334487915039
TR0010,48,22.88067626953125,13.810877799987793,-9.069798469543457
TR0010,49,22.390634536743164,1.877047061920166,-20.513587951660156
TR0010,50,16.51434898376465,8.917337417602539,-7.597011566162109
TR0010,51,31.892784118652344,19.740541458129883,-12.152242660522461
TR0010,52,14.06207275390625,8.350394248962402,-5.711678504943848
TR0010,53,21.541128158569336,1.5467510223388672,-19.99437713623047
TR0010,54,21.442752838134766,7.253634452819824,-14.189118385314941
TR0010,55,37.239295959472656,15.818703651428223,-21.42059326171875
TR0010,56,11.875138282775879,24.877540588378906,13.002402305603027
TR0010,57,21.056556701660156,7.523914813995361,-13.532642364501953
TR0010,58,16.85822105407715,4.563108921051025,-12.295112609863281
TR0010,59,29.58401870727539,7.154758453369141,-22.42926025390625
TR0010,60,15.482712745666504,7.049472808837891,-8.433239936828613
TR0010,61,18.53070640563965,2.3246798515319824,-16.206026077270508
TR0010,62,3.924429178237915,0.8127327561378479,-3.111696481704712
TR0010,63,29.75396728515625,17.322551727294922,-12.431415557861328
TR0010,64,27.5269775390625,7.868946552276611,-19.658031463623047
TR0010,65,35.04168701171875,0.6180744767189026,-34.42361068725586
TR0010,66,33.51026916503906,0.6229320168495178,-32.88733673095703
TR0010,67,37.22723388671875,14.911482810974121,-22.315750122070312
TR0010,68,27.652679443359375,23.500024795532227,-4.152654647827148
TR0010,69,34.297569274902344,8.261506080627441,-26.03606414794922
TR0010,70,36.0390625,5.302149295806885,-30.736913681030273
TR0010,71,12.953780174255371,1.3519545793533325,-11.601825714111328
TR0010,72,30.830551147460938,1.2688554525375366,-29.561695098876953
TR0010,73,31.800180435180664,12.726912498474121,-19.07326889038086
TR0010,74,22.8348331451416,0.7691908478736877,-22.065641403198242
TR0010,75,27.867212295532227,21.591915130615234,-6.275297164916992
TR0010,76,34.22943878173828,7.565347671508789,-26.664091110229492
TR0010,77,20.316015243530273,10.703282356262207,-9.612732887268066
TR0010,78,34.23858642578125,13.241533279418945,-20.997053146362305
TR0010,79,19.83465003967285,1.2673640251159668,-18.567285537719727
TR0011,0,4.12619161605835,,-4.12619161605835
TR0011,1,4.126193523406982,,-4.126193523406982
TR0011,2,3.2031679153442383,,-3.2031679153442383
TR0011,3,2.869141101837158,,-2.869141101837158
TR0011,4,2.632500410079956,,-2.632500410079956
TR0011,5,2.987238883972168,,-2.987238883972168
TR0011,6,4.351587772369385,,-4.351587772369385
TR0011,7,4.065228462219238,,-4.065228462219238
TR0011,8,3.1922152042388916,,-3.1922152042388916
TR0011,9,2.67305850982666,,-2.67305850982666
TR0011,10,3.019087553024292,,-3.019087553024292
TR0011,11,3.319181442260742,,-3.319181442260742
TR0011,12,3.4068410396575928,,-3.4068410396575928
TR0011,13,3.323704957962036,,-3.323704957962036
TR0011,14,3.2300941944122314,,-3.2300941944122314
TR0011,15,3.182682991027832,,-3.182682991027832
TR0011,16,4.028808116912842,,-4.028808116912842
TR0011,17,4.034020900726318,,-4.034020900726318
TR0011,18,2.4970414638519287,,-2.4970414638519287
TR0011,19,3.3951661586761475,,-3.3951661586761475
TR0011,20,4.015834808349609,,-4.015834808349609
TR0011,21,2.8903393745422363,,-2.8903393745422363
TR0011,22,2.2494118213653564,,-2.2494118213653564
TR0011,23,4.8094482421875,,-4.8094482421875
TR0011,24,4.058311462402344,,-4.058311462402344
TR0011,25,4.93435525894165,,-4.93435525894165
TR0011,26,2.9088573455810547,,-2.9088573455810547
TR0011,27,3.2299373149871826,,-3.2299373149871826
TR0011,28,2.6703381538391113,,-2.6703381538391113
TR0011,29,4.929553508758545,,-4.929553508758545
TR0011,30,4.354460716247559,,-4.354460716247559
TR0011,31,2.4897689819335938,,-2.4897689819335938
TR0011,32,4.14261531829834,,-4.14261531829834
TR0011,33,4.141056537628174,,-4.141056537628174
TR0011,34,3.2055411338806152,,-3.2055411338806152
TR0011,35,2.8865878582000732,,-2.8865878582000732
TR0011,36,2.6442134380340576,,-2.6442134380340576
TR0011,37,2.979560613632202,,-2.979560613632202
TR0011,38,4.35193395614624,,-4.35193395614624
TR0011,39,4.057419300079346,,-4.057419300079346
TR0011,40,3.1856555938720703,,-3.1856555938720703
TR0011,41,2.6751866340637207,,-2.6751866340637207
TR0011,42,3.0204458236694336,,-3.0204458236694336
TR0011,43,3.31850266456604,,-3.31850266456604
TR0011,44,3.417527198791504,,-3.417527198791504
TR0011,45,3.3133318424224854,,-3.3133318424224854
TR0011,46,3.2265663146972656,,-3.2265663146972656
TR0011,47,3.184807777404785,,-3.184807777404785
TR0011,48,4.026732921600342,,-4.026732921600342
TR0011,49,4.023167610168457,,-4.023167610168457
TR0011,50,2.490062952041626,,-2.490062952041626
TR0011,51,3.399165391921997,,-3.399165391921997
TR0011,52,4.017927169799805,,-4.017927169799805
TR0011,53,2.8769168853759766,,-2.8769168853759766
TR0011,54,2.2494003772735596,,-2.2494003772735596
TR0011,55,4.8062639236450195,,-4.8062639236450195
TR0011,56,4.059258937835693,,-4.059258937835693
TR0011,57,4.92901086807251,,-4.92901086807251
TR0011,58,2.900200128555298,,-2.900200128555298
TR0011,59,3.2315897941589355,,-3.2315897941589355
TR0011,60,2.677680492401123,,-2.677680492401123
TR0011,61,4.929155349731445,,-4.929155349731445
TR0011,62,4.354388236999512,,-4.354388236999512
TR0011,63,2.4903881549835205,,-2.4903881549835205
TR0011,64,4.130450248718262,,-4.130450248718262
TR0011,65,4.143424987792969,,-4.143424987792969
TR0011,66,3.1987805366516113,,-3.1987805366516113
TR0011,67,2.8855035305023193,,-2.8855035305023193
TR0011,68,2.6435959339141846,,-2.6435959339141846
TR0011,69,2.9848477840423584,,-2.9848477840423584
TR0011,70,4.353676795959473,,-4.353676795959473
TR0011,71,4.057110786437988,,-4.057110786437988
TR0011,72,3.1852474212646484,,-3.1852474212646484
TR0011,73,2.675046920776367,,-2.675046920776367
TR0011,74,3.021026611328125,,-3.021026611328125
TR0011,75,3.3209128379821777,,-3.3209128379821777
TR0011,76,3.405081033706665,,-3.405081033706665
TR0011,77,3.3179993629455566,,-3.3179993629455566
TR0011,78,3.23085355758667,,-3.23085355758667
TR0011,79,3.1854560375213623,,-3.1854560375213623
TR0012,0,4.12619161605835,3.424248695373535,-0.7019429206848145
TR0012,1,4.169339656829834,5.188949108123779,1.0196094512939453
TR0012,2,3.2353546619415283,3.6523306369781494,0.4169759750366211
TR0012,3,2.8406031131744385,5.213524341583252,2.3729212284088135
TR0012,4,2.6158740520477295,3.398411512374878,0.7825374603271484
TR0012,5,2.9579381942749023,4.718911647796631,1.7609734535217285
TR0012,6,4.359489917755127,4.486772060394287,0.12728214263916016
TR0012,7,4.061624526977539,4.314855098724365,0.25323057174682617
TR0012,8,3.1781198978424072,3.983470916748047,0.8053510189056396
TR0012,9,2.6401021480560303,3.5509192943573,0.9108171463012695
TR0012,10,2.9002938270568848,3.7504353523254395,0.8501415252685547
TR0012,11,3.139407157897949,4.3015522956848145,1.1621451377868652
TR0012,12,3.2933568954467773,3.024956226348877,-0.2684006690979004
TR0012,13,3.148721218109131,3.515779972076416,0.36705875396728516
TR0012,14,3.2143027782440186,3.8564770221710205,0.642174243927002
TR0012,15,3.140819787979126,3.375810384750366,0.23499059677124023
TR0012,16,3.96787428855896,4.531124591827393,0.5632503032684326
TR0012,17,3.971891164779663,4.523629665374756,0.5517385005950928
TR0012,18,2.367780923843384,4.39548921585083,2.0277082920074463
TR0012,19,3.2762701511383057,3.72643780708313,0.4501676559448242
TR0012,20,3.898573398590088,3.563577651977539,-0.33499574661254883
TR0012,21,2.732222318649292,3.331979751586914,0.5997574329376221
TR0012,22,2.151358127593994,3.2582294940948486,1.1068713665008545
TR0012,23,4.612701892852783,3.109036445617676,-1.5036654472351074
TR0012,24,4.023228168487549,3.0821261405944824,-0.9411020278930664
TR0012,25,4.8074188232421875,3.6551601886749268,-1.1522586345672607
TR0012,26,2.7296812534332275,3.8247320652008057,1.0950508117675781
TR0012,27,3.204204797744751,5.287710189819336,2.083505392074585
TR0012,28,2.510122776031494,3.014296293258667,0.5041735172271729
TR0012,29,4.858905792236328,4.8861470222473145,0.027241230010986328
TR0012,30,4.200262546539307,3.316563606262207,-0.8836989402770996
TR0012,31,2.4180922508239746,2.7770442962646484,0.35895204544067383
TR0012,32,4.180191993713379,2.968397378921509,-1.2117946147918701
TR0012,33,4.1897783279418945,4.267180442810059,0.07740211486816406
TR0012,34,3.1907975673675537,2.9979021549224854,-0.19289541244506836
TR0012,35,2.784651041030884,4.456660747528076,1.6720097064971924
TR0012,36,2.5757358074188232,3.002718925476074,0.426983118057251
TR0012,37,2.762430429458618,3.8086442947387695,1.0462138652801514
TR0012,38,4.278183460235596,3.5980682373046875,-0.6801152229309082
TR0012,39,4.2023491859436035,3.7694764137268066,-0.4328727722167969
TR0012,40,3.3318254947662354,3.2220473289489746,-0.10977816581726074
TR0012,41,2.411468744277954,2.7367005348205566,0.32523179054260254
TR0012,42,2.415546178817749,3.198409080505371,0.7828629016876221
TR0012,43,3.005373954772949,3.5816924571990967,0.5763185024261475
TR0012,44,3.1623167991638184,2.7167880535125732,-0.4455287456512451
TR0012,45,3.0097920894622803,2.8804352283477783,-0.12935686111450195
TR0012,46,3.328648805618286,3.1508657932281494,-0.17778301239013672
TR0012,47,3.6625816822052,2.76857852935791,-0.89400315284729
TR0012,48,3.7132556438446045,4.007277011871338,0.2940213680267334
TR0012,49,3.775426149368286,2.5812928676605225,-1.1941332817077637
TR0012,50,2.324687957763672,3.5175352096557617,1.1928472518920898
TR0012,51,3.228384017944336,2.922434091567993,-0.3059499263763428
TR0012,52,4.290116310119629,2.874814987182617,-1.4153013229370117
TR0012,53,3.548875093460083,2.6987383365631104,-0.8501367568969727
TR0012,54,1.9061871767044067,2.9056005477905273,0.9994133710861206
TR0012,55,5.510012626647949,2.383206844329834,-3.1268057823181152
TR0012,56,5.503889560699463,3.248206853866577,-2.2556827068328857
TR0012,57,6.236306190490723,2.954648971557617,-3.2816572189331055
TR0012,58,2.4665913581848145,3.265141248703003,0.7985498905181885
TR0012,59,4.395505905151367,4.1543073654174805,-0.24119853973388672
TR0012,60,2.728447437286377,2.4542715549468994,-0.27417588233947754
TR0012,61,7.016894817352295,2.9631423950195312,-4.053752422332764
TR0012,62,6.79673957824707,3.011390447616577,-3.785349130630493
TR0012,63,3.778909206390381,2.3675336837768555,-1.4113755226135254
TR0012,64,7.859523296356201,3.740215301513672,-4.119307994842529
TR0012,65,8.3241605758667,4.492741584777832,-3.831418991088867
TR0012,66,5.356612205505371,2.6247801780700684,-2.7318320274353027
TR0012,67,6.217493534088135,3.591358184814453,-2.6261353492736816
TR0012,68,5.073672771453857,3.0435848236083984,-2.030087947845459
TR0012,69,5.776519298553467,5.232583522796631,-0.5439357757568359
TR0012,70,9.605100631713867,2.8667266368865967,-6.738373756408691
TR0012,71,8.958048820495605,5.627561569213867,-3.3304872512817383
TR0012,72,8.253556251525879,4.985484600067139,-3.2680716514587402
TR0012,73,3.264549493789673,2.122786283493042,-1.1417632102966309
TR0012,74,3.0000157356262207,2.9491653442382812,-0.05085039138793945
TR0012,75,6.3334641456604,3.2417354583740234,-3.091728687286377
TR0012,76,5.143457412719727,3.8551671504974365,-1.28829026222229
TR0012,77,6.4224534034729,2.424619436264038,-3.9978339672088623
TR0012,78,5.818056583404541,2.6264188289642334,-3.1916377544403076
TR0012,79,8.359204292297363,2.283346176147461,-6.075858116149902
TR0013,0,4.501246929168701,,-4.501246929168701
