run_id,timing_field,n_values,sum,mean,median,max
AU000012,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000013,elapsed_sec,1,211.64789962768555,211.64789962768555,211.64789962768555,211.64789962768555
AU000013,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000014,elapsed_sec,1,199.9515266418457,199.9515266418457,199.9515266418457,199.9515266418457
AU000014,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000015,elapsed_sec,1,202.85284662246704,202.85284662246704,202.85284662246704,202.85284662246704
AU000015,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000016,elapsed_sec,1,219.42710494995117,219.42710494995117,219.42710494995117,219.42710494995117
AU000016,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000017,elapsed_sec,1,202.44724988937378,202.44724988937378,202.44724988937378,202.44724988937378
AU000017,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000018,elapsed_sec,1,231.942302942276,231.942302942276,231.942302942276,231.942302942276
AU000018,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000019,elapsed_sec,1,668.1007175445557,668.1007175445557,668.1007175445557,668.1007175445557
AU000019,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000020,elapsed_sec,1,696.5288832187653,696.5288832187653,696.5288832187653,696.5288832187653
AU000020,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000021,elapsed_sec,1,746.4368782043457,746.4368782043457,746.4368782043457,746.4368782043457
AU000021,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000022,elapsed_sec,1,685.1224873065948,685.1224873065948,685.1224873065948,685.1224873065948
AU000022,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000023,elapsed_sec,1,669.4307181835175,669.4307181835175,669.4307181835175,669.4307181835175
AU000023,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000024,elapsed_sec,1,739.0773108005524,739.0773108005524,739.0773108005524,739.0773108005524
AU000024,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000025,elapsed_sec,1,747.9916434288025,747.9916434288025,747.9916434288025,747.9916434288025
AU000025,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000026,elapsed_sec,1,674.579815864563,674.579815864563,674.579815864563,674.579815864563
AU000026,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000027,elapsed_sec,1,742.8691470623016,742.8691470623016,742.8691470623016,742.8691470623016
AU000027,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000028,elapsed_sec,1,221.20706963539124,221.20706963539124,221.20706963539124,221.20706963539124
AU000028,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000029,elapsed_sec,1,231.5668911933899,231.5668911933899,231.5668911933899,231.5668911933899
AU000029,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000030,elapsed_sec,1,216.15347528457642,216.15347528457642,216.15347528457642,216.15347528457642
AU000030,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000031,elapsed_sec,1,220.20098614692688,220.20098614692688,220.20098614692688,220.20098614692688
AU000031,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000032,elapsed_sec,1,221.19611048698425,221.19611048698425,221.19611048698425,221.19611048698425
AU000032,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000033,elapsed_sec,1,217.86792063713074,217.86792063713074,217.86792063713074,217.86792063713074
AU000033,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000034,elapsed_sec,1,231.05800890922546,231.05800890922546,231.05800890922546,231.05800890922546
AU000034,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000035,elapsed_sec,1,219.39038920402527,219.39038920402527,219.39038920402527,219.39038920402527
AU000035,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000036,elapsed_sec,1,233.06531763076782,233.06531763076782,233.06531763076782,233.06531763076782
AU000036,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000037,elapsed_sec,1,185.03545451164246,185.03545451164246,185.03545451164246,185.03545451164246
AU000037,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000038,elapsed_sec,1,192.17958235740662,192.17958235740662,192.17958235740662,192.17958235740662
AU000038,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000039,elapsed_sec,1,199.80544209480286,199.80544209480286,199.80544209480286,199.80544209480286
AU000039,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000040,elapsed_sec,1,186.17214608192444,186.17214608192444,186.17214608192444,186.17214608192444
AU000040,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000041,elapsed_sec,1,185.5124478340149,185.5124478340149,185.5124478340149,185.5124478340149
AU000041,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000042,elapsed_sec,1,211.28028345108032,211.28028345108032,211.28028345108032,211.28028345108032
AU000042,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000043,elapsed_sec,1,199.28892612457275,199.28892612457275,199.28892612457275,199.28892612457275
AU000043,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000044,elapsed_sec,1,186.38601756095886,186.38601756095886,186.38601756095886,186.38601756095886
AU000044,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000045,elapsed_sec,1,210.53945064544678,210.53945064544678,210.53945064544678,210.53945064544678
AU000045,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000046,elapsed_sec,1,128.91419386863708,128.91419386863708,128.91419386863708,128.91419386863708
AU000046,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000047,elapsed_sec,1,140.93993401527405,140.93993401527405,140.93993401527405,140.93993401527405
AU000047,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000048,elapsed_sec,1,131.565735578537,131.565735578537,131.565735578537,131.565735578537
AU000048,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000049,elapsed_sec,1,124.44131278991699,124.44131278991699,124.44131278991699,124.44131278991699
AU000049,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000050,elapsed_sec,1,128.69301533699036,128.69301533699036,128.69301533699036,128.69301533699036
AU000050,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000051,elapsed_sec,1,129.84736466407776,129.84736466407776,129.84736466407776,129.84736466407776
AU000051,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000052,elapsed_sec,1,131.494704246521,131.494704246521,131.494704246521,131.494704246521
AU000052,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000053,elapsed_sec,1,124.67633891105652,124.67633891105652,124.67633891105652,124.67633891105652
AU000053,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000054,elapsed_sec,1,128.75192213058472,128.75192213058472,128.75192213058472,128.75192213058472
AU000054,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000055,elapsed_sec,1,118.42823886871338,118.42823886871338,118.42823886871338,118.42823886871338
AU000055,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000056,elapsed_sec,1,144.83888792991638,144.83888792991638,144.83888792991638,144.83888792991638
AU000056,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000057,elapsed_sec,1,118.86391377449036,118.86391377449036,118.86391377449036,118.86391377449036
AU000057,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000058,elapsed_sec,1,117.34390306472778,117.34390306472778,117.34390306472778,117.34390306472778
AU000058,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000059,elapsed_sec,1,115.35350155830383,115.35350155830383,115.35350155830383,115.35350155830383
AU000059,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000060,elapsed_sec,1,121.35979890823364,121.35979890823364,121.35979890823364,121.35979890823364
AU000060,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000061,elapsed_sec,1,116.53499293327332,116.53499293327332,116.53499293327332,116.53499293327332
AU000061,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000062,elapsed_sec,1,117.38145160675049,117.38145160675049,117.38145160675049,117.38145160675049
AU000062,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000063,elapsed_sec,1,119.36199927330017,119.36199927330017,119.36199927330017,119.36199927330017
AU000063,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000064,elapsed_sec,1,456.45671367645264,456.45671367645264,456.45671367645264,456.45671367645264
AU000064,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000065,elapsed_sec,1,471.2525255680084,471.2525255680084,471.2525255680084,471.2525255680084
