run_id,block,model_id,benchmark,unit_id,target_id,target_name,topology,intervention,n_agents,chain_length,target_agent_position,debate_rounds,peer_evidence,comm_threshold,temperature,seed,parameter_method,drr_target,irr_target,retention_target,drr_system,irr_system,retention_system,n_scored_probes,runtime_seconds_log,n_log_occurrences,runtime_seconds,runtime_source,runtime_raw_fallback,model_params_b,seconds_per_probe,aggregate_run_hours
AU001622,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,63.9,2,63.9,runner_DONE_log,63.872018337249756,7.0,4.26,0.01775
AU001623,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,79.6,2,79.6,runner_DONE_log,79.64400100708008,7.0,5.306666666666667,0.02211111111111111
AU001624,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,83.7,2,83.7,runner_DONE_log,83.66285800933838,7.0,5.58,0.02325
AU001625,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,88.4,2,88.4,runner_DONE_log,88.40264868736267,7.0,5.8933333333333335,0.024555555555555556
AU001626,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,82.6,2,82.6,runner_DONE_log,82.6173574924469,7.0,5.506666666666666,0.022944444444444444
AU001627,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,independent,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,86.8,2,86.8,runner_DONE_log,86.81192326545715,7.0,5.786666666666666,0.02411111111111111
AU001628,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,independent,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,83.8,2,83.8,runner_DONE_log,83.80422520637512,7.0,5.586666666666667,0.023277777777777776
AU001629,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,independent,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,77.7,2,77.7,runner_DONE_log,77.67816710472107,7.0,5.180000000000001,0.021583333333333333
AU001630,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,sequential,none,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.6,1.0,1.0,0.6,15,142.6,2,142.6,runner_DONE_log,142.61459708213806,7.0,9.506666666666666,0.03961111111111111
AU001631,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,sequential,global_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,71.6,2,71.6,runner_DONE_log,71.56513166427612,7.0,4.7733333333333325,0.019888888888888887
AU001632,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,sequential,target_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.8,1.0,1.0,1.0,15,88.9,2,88.9,runner_DONE_log,88.92431712150574,7.0,5.926666666666667,0.024694444444444446
AU001633,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,sequential,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,87.2,2,87.2,runner_DONE_log,87.23112320899963,7.0,5.8133333333333335,0.02422222222222222
AU001634,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,sequential,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,93.8,2,93.8,runner_DONE_log,93.75319337844849,7.0,6.253333333333333,0.026055555555555554
AU001635,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.8,1.0,1.0,1.0,15,82.5,2,82.5,runner_DONE_log,82.49778723716736,7.0,5.5,0.022916666666666665
AU001636,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,sequential,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,85.5,2,85.5,runner_DONE_log,85.47384929656982,7.0,5.7,0.02375
AU001637,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,sequential,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,86.5,2,86.5,runner_DONE_log,86.46805143356323,7.0,5.766666666666667,0.024027777777777776
AU001638,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,sequential,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.8,1.0,1.0,1.0,15,89.2,2,89.2,runner_DONE_log,89.24091458320618,7.0,5.946666666666667,0.024777777777777777
AU001639,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,debate,none,4,4,2,2,1.0,0.5,0.0,42,none,0.8,0.0,0.4,0.8,0.0,0.4,15,452.9,2,452.9,runner_DONE_log,452.90025520324707,7.0,30.19333333333333,0.12580555555555556
AU001640,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,debate,global_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,0.8,0.4,1.0,0.8,0.6,15,307.6,2,307.6,runner_DONE_log,307.6441721916199,7.0,20.506666666666668,0.08544444444444445
AU001641,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,debate,target_context,4,4,2,2,1.0,0.5,0.0,42,none,0.8,0.4,0.6,0.8,0.0,0.4,15,412.4,2,412.4,runner_DONE_log,412.42261028289795,7.0,27.493333333333332,0.11455555555555555
AU001642,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,debate,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.8,0.0,1.0,1.0,0.2,0.4,15,397.5,2,397.5,runner_DONE_log,397.47776055336,7.0,26.5,0.11041666666666666
AU001643,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,debate,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,0.0,0.0,0.8,0.0,0.8,15,428.7,2,428.7,runner_DONE_log,428.69763588905334,7.0,28.58,0.11908333333333333
AU001644,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,debate,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.8,0.0,0.8,0.8,0.0,0.6,15,411.0,2,411.0,runner_DONE_log,410.9909198284149,7.0,27.4,0.11416666666666667
AU001645,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,debate,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,0.4,0.2,1.0,0.0,0.6,15,423.8,2,423.8,runner_DONE_log,423.8369903564453,7.0,28.253333333333334,0.11772222222222223
AU001646,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,debate,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,0.0,0.8,1.0,0.2,1.0,15,400.9,2,400.9,runner_DONE_log,400.8634226322174,7.0,26.726666666666667,0.1113611111111111
AU001647,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,debate,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,0.8,0.0,0.6,0.8,0.0,0.8,15,472.8,2,472.8,runner_DONE_log,472.75195717811584,7.0,31.52,0.13133333333333333
AU001648,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,scratchpad,none,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,115.1,2,115.1,runner_DONE_log,115.07168078422546,7.0,7.673333333333333,0.03197222222222222
AU001649,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,scratchpad,global_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,79.8,2,79.8,runner_DONE_log,79.75678300857544,7.0,5.319999999999999,0.022166666666666664
AU001650,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,scratchpad,target_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,0.8,15,100.7,2,100.7,runner_DONE_log,100.68721032142639,7.0,6.713333333333334,0.027972222222222225
AU001651,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,scratchpad,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,0.8,15,108.0,2,108.0,runner_DONE_log,108.04069662094116,7.0,7.2,0.03
AU001652,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,scratchpad,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,0.8,15,112.9,2,112.9,runner_DONE_log,112.91101241111755,7.0,7.526666666666667,0.03136111111111111
AU001653,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,0.8,15,98.5,2,98.5,runner_DONE_log,98.53298950195312,7.0,6.566666666666666,0.02736111111111111
AU001654,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,scratchpad,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,0.8,15,101.9,2,101.9,runner_DONE_log,101.8642508983612,7.0,6.793333333333334,0.028305555555555556
AU001655,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,scratchpad,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,0.8,15,104.9,2,104.9,runner_DONE_log,104.86679267883301,7.0,6.993333333333334,0.02913888888888889
AU001656,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,0.8,15,101.3,2,101.3,runner_DONE_log,101.33582186698914,7.0,6.753333333333333,0.028138888888888887
AU001657,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,hierarchical,none,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,91.8,2,91.8,runner_DONE_log,91.81421494483948,7.0,6.12,0.0255
AU001658,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,hierarchical,global_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,76.1,2,76.1,runner_DONE_log,76.1122899055481,7.0,5.073333333333333,0.021138888888888888
AU001659,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,hierarchical,target_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,84.1,2,84.1,runner_DONE_log,84.09858894348145,7.0,5.6066666666666665,0.02336111111111111
AU001660,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,hierarchical,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,83.4,2,83.4,runner_DONE_log,83.42703008651733,7.0,5.5600000000000005,0.02316666666666667
AU001661,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,hierarchical,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,90.8,2,90.8,runner_DONE_log,90.79289436340332,7.0,6.053333333333333,0.025222222222222222
AU001662,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,81.5,2,81.5,runner_DONE_log,81.51483154296875,7.0,5.433333333333334,0.02263888888888889
AU001663,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,hierarchical,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,84.7,2,84.7,runner_DONE_log,84.72572183609009,7.0,5.6466666666666665,0.02352777777777778
AU001664,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,hierarchical,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,86.8,2,86.8,runner_DONE_log,86.79896235466003,7.0,5.786666666666666,0.02411111111111111
AU001665,main,mistral_7b,RWKU,rwku_023,23,Evel Knievel,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,80.7,2,80.7,runner_DONE_log,80.71350193023682,7.0,5.38,0.022416666666666668
AU001666,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,independent,none,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.4,1.0,0.0,0.8,1.0,15,120.9,2,120.9,runner_DONE_log,120.8671395778656,7.0,8.06,0.03358333333333333
AU001667,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.8,1.0,0.0,1.0,1.0,15,119.1,2,119.1,runner_DONE_log,119.09915018081665,7.0,7.9399999999999995,0.03308333333333333
AU001668,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.8,1.0,0.0,1.0,1.0,15,121.9,2,121.9,runner_DONE_log,121.94620633125305,7.0,8.126666666666667,0.03386111111111111
AU001669,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.8,1.0,0.0,0.2,1.0,15,127.9,2,127.9,runner_DONE_log,127.8729259967804,7.0,8.526666666666667,0.035527777777777776
AU001670,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.4,1.0,0.0,0.8,1.0,15,122.7,2,122.7,runner_DONE_log,122.72559762001038,7.0,8.18,0.034083333333333334
AU001671,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,1.0,0.0,1.0,1.0,15,112.4,2,112.4,runner_DONE_log,112.43675947189331,7.0,7.493333333333334,0.031222222222222224
AU001672,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,independent,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.8,1.0,0.0,1.0,1.0,15,120.3,2,120.3,runner_DONE_log,120.2924587726593,7.0,8.02,0.033416666666666664
AU001673,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,independent,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.8,1.0,0.0,0.2,1.0,15,128.2,2,128.2,runner_DONE_log,128.22881937026978,7.0,8.546666666666665,0.03561111111111111
AU001674,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,independent,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,1.0,0.0,1.0,1.0,15,112.1,2,112.1,runner_DONE_log,112.09333777427673,7.0,7.473333333333333,0.031138888888888886
AU001675,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,sequential,none,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.6,0.6,0.0,1.0,1.0,15,134.8,2,134.8,runner_DONE_log,134.82218766212463,7.0,8.986666666666668,0.03744444444444445
AU001676,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,sequential,global_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.2,1.0,0.0,0.4,1.0,15,158.0,2,158.0,runner_DONE_log,157.9521496295929,7.0,10.533333333333333,0.04388888888888889
AU001677,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,sequential,target_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.4,1.0,0.0,0.0,1.0,15,156.9,2,156.9,runner_DONE_log,156.86505794525146,7.0,10.46,0.043583333333333335
AU001678,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,sequential,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.4,0.8,0.0,0.4,1.0,15,144.2,2,144.2,runner_DONE_log,144.18999481201172,7.0,9.613333333333333,0.04005555555555555
AU001679,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,sequential,communication,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.6,0.6,0.0,0.6,1.0,15,152.9,2,152.9,runner_DONE_log,152.86880707740784,7.0,10.193333333333333,0.042472222222222224
AU001680,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,1.0,0.0,0.4,1.0,15,133.7,2,133.7,runner_DONE_log,133.67362689971924,7.0,8.913333333333332,0.03713888888888889
AU001681,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,sequential,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.0,1.0,0.0,0.0,1.0,15,176.0,2,176.0,runner_DONE_log,176.031879901886,7.0,11.733333333333333,0.04888888888888889
AU001682,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,sequential,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.6,0.8,0.0,1.0,1.0,15,129.8,2,129.8,runner_DONE_log,129.7925145626068,7.0,8.653333333333334,0.036055555555555556
AU001683,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,sequential,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,1.0,0.0,1.0,1.0,15,115.1,2,115.1,runner_DONE_log,115.12790036201477,7.0,7.673333333333333,0.03197222222222222
AU001684,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,debate,none,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.2,0.8,0.0,0.2,0.8,15,632.4,2,632.4,runner_DONE_log,632.4350957870483,7.0,42.16,0.17566666666666667
AU001685,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,debate,global_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.6,0.8,0.0,0.4,1.0,15,514.3,2,514.3,runner_DONE_log,514.265709400177,7.0,34.28666666666666,0.1428611111111111
AU001686,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,debate,target_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.2,1.0,0.0,0.6,0.8,15,668.2,2,668.2,runner_DONE_log,668.1986260414124,7.0,44.54666666666667,0.18561111111111112
AU001687,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,debate,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.6,0.2,0.0,0.6,0.6,15,743.7,2,743.7,runner_DONE_log,743.663106918335,7.0,49.580000000000005,0.20658333333333334
AU001688,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,debate,communication,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.4,0.4,0.0,0.2,0.8,15,674.1,2,674.1,runner_DONE_log,674.0767676830292,7.0,44.940000000000005,0.18725
AU001689,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,debate,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.4,0.6,0.0,0.4,0.8,15,531.2,2,531.2,runner_DONE_log,531.187747001648,7.0,35.413333333333334,0.14755555555555558
AU001690,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,debate,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.4,0.6,0.0,0.6,0.8,15,694.1,2,694.1,runner_DONE_log,694.1281447410583,7.0,46.27333333333333,0.19280555555555556
AU001691,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,debate,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.0,0.0,0.0,0.6,0.6,15,742.2,2,742.2,runner_DONE_log,742.1667459011078,7.0,49.480000000000004,0.2061666666666667
AU001692,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,debate,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.6,0.0,0.0,0.4,0.8,15,594.8,2,594.8,runner_DONE_log,594.7863276004791,7.0,39.65333333333333,0.16522222222222221
AU001693,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,scratchpad,none,4,4,2,2,1.0,0.5,0.0,42,none,0.2,0.2,1.0,0.0,0.4,1.0,15,164.8,2,164.8,runner_DONE_log,164.83922386169434,7.0,10.986666666666668,0.04577777777777778
AU001694,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,scratchpad,global_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,1.0,0.0,1.0,1.0,15,107.8,2,107.8,runner_DONE_log,107.78337287902832,7.0,7.1866666666666665,0.029944444444444444
AU001695,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,scratchpad,target_context,4,4,2,2,1.0,0.5,0.0,42,none,0.2,1.0,1.0,0.2,1.0,1.0,15,131.3,2,131.3,runner_DONE_log,131.32204341888428,7.0,8.753333333333334,0.036472222222222225
AU001696,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,scratchpad,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.4,0.8,1.0,0.0,1.0,1.0,15,136.0,2,136.0,runner_DONE_log,136.01531958580017,7.0,9.066666666666666,0.03777777777777778
AU001697,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,scratchpad,communication,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.6,1.0,0.0,0.8,1.0,15,149.3,2,149.3,runner_DONE_log,149.2942554950714,7.0,9.953333333333335,0.04147222222222222
AU001698,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.2,1.0,1.0,0.0,1.0,1.0,15,129.1,2,129.1,runner_DONE_log,129.12027955055237,7.0,8.606666666666666,0.03586111111111111
AU001699,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,scratchpad,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,1.0,0.0,1.0,1.0,15,143.0,2,143.0,runner_DONE_log,143.03103017807007,7.0,9.533333333333333,0.03972222222222222
AU001700,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,scratchpad,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,1.0,0.0,1.0,1.0,15,138.6,2,138.6,runner_DONE_log,138.55333375930786,7.0,9.24,0.0385
AU001701,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.6,1.0,0.0,0.8,1.0,15,148.6,2,148.6,runner_DONE_log,148.60094356536865,7.0,9.906666666666666,0.041277777777777774
AU001702,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,hierarchical,none,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.4,1.0,0.0,0.4,0.8,15,124.7,2,124.7,runner_DONE_log,124.73678970336914,7.0,8.313333333333334,0.03463888888888889
AU001703,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,hierarchical,global_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.8,1.0,0.0,1.0,1.0,15,105.8,2,105.8,runner_DONE_log,105.79130601882935,7.0,7.053333333333333,0.029388888888888888
AU001704,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,hierarchical,target_context,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.8,1.0,0.0,0.4,0.8,15,122.0,2,122.0,runner_DONE_log,122.02458214759827,7.0,8.133333333333333,0.03388888888888889
AU001705,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,hierarchical,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.2,1.0,0.0,0.6,0.8,15,138.1,2,138.1,runner_DONE_log,138.10048365592957,7.0,9.206666666666667,0.03836111111111111
AU001706,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,hierarchical,communication,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.4,1.0,0.0,0.4,0.8,15,127.5,2,127.5,runner_DONE_log,127.5212140083313,7.0,8.5,0.035416666666666666
AU001707,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,0.8,0.0,1.0,0.8,15,118.5,2,118.5,runner_DONE_log,118.52247738838196,7.0,7.9,0.032916666666666664
AU001708,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,hierarchical,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.8,1.0,0.0,0.4,0.8,15,123.5,2,123.5,runner_DONE_log,123.50613617897034,7.0,8.233333333333333,0.034305555555555554
AU001709,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,hierarchical,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,0.0,0.2,1.0,0.0,0.6,0.8,15,139.2,2,139.2,runner_DONE_log,139.20196914672852,7.0,9.28,0.03866666666666666
AU001710,main,mistral_7b,RWKU,rwku_045,45,Bruce Springsteen,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.0,42,none,0.0,1.0,0.8,0.0,1.0,0.8,15,117.4,2,117.4,runner_DONE_log,117.44196701049805,7.0,7.826666666666667,0.03261111111111111
AU001711,main,mistral_7b,RWKU,rwku_067,67,Hugh Laurie,independent,none,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.8,1.0,1.0,1.0,15,136.9,2,136.9,runner_DONE_log,136.8955409526825,7.0,9.126666666666667,0.03802777777777778
AU001712,main,mistral_7b,RWKU,rwku_067,67,Hugh Laurie,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,107.7,2,107.7,runner_DONE_log,107.68036675453186,7.0,7.180000000000001,0.029916666666666668
AU001713,main,mistral_7b,RWKU,rwku_067,67,Hugh Laurie,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,128.9,2,128.9,runner_DONE_log,128.89926028251648,7.0,8.593333333333334,0.035805555555555556
AU001714,main,mistral_7b,RWKU,rwku_067,67,Hugh Laurie,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,129.2,2,129.2,runner_DONE_log,129.24873757362366,7.0,8.613333333333333,0.03588888888888889
AU001715,main,mistral_7b,RWKU,rwku_067,67,Hugh Laurie,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,0.8,1.0,1.0,1.0,15,134.9,2,134.9,runner_DONE_log,134.869793176651,7.0,8.993333333333334,0.037472222222222226
AU001716,main,mistral_7b,RWKU,rwku_067,67,Hugh Laurie,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,123.3,2,123.3,runner_DONE_log,123.30667114257812,7.0,8.22,0.03425
AU001717,main,mistral_7b,RWKU,rwku_067,67,Hugh Laurie,independent,target_context_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,128.7,2,128.7,runner_DONE_log,128.74869894981384,7.0,8.58,0.03575
AU001718,main,mistral_7b,RWKU,rwku_067,67,Hugh Laurie,independent,target_memory_comm,4,4,2,2,1.0,0.5,0.0,42,none,1.0,1.0,1.0,1.0,1.0,1.0,15,131.6,2,131.6,runner_DONE_log,131.5910840034485,7.0,8.773333333333333,0.036555555555555556
