run_id,block,model_id,benchmark,unit_id,target_id,target_name,topology,intervention,n_agents,chain_length,target_agent_position,debate_rounds,peer_evidence,comm_threshold,temperature,seed,parameter_method,drr_target,irr_target,retention_target,drr_system,irr_system,retention_system,n_scored_probes
AU003453,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.7,44,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003454,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.7,45,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003455,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.7,46,none,1.0,1.0,1.0,1.0,1.0,1.0,15
AU003456,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.3,42,none,0.0,1.0,1.0,1.0,1.0,1.0,15
AU003457,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.3,43,none,0.0,1.0,1.0,1.0,1.0,1.0,15
AU003458,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.3,44,none,0.0,1.0,1.0,1.0,1.0,1.0,15
AU003459,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.3,45,none,0.2,1.0,1.0,1.0,1.0,1.0,15
AU003460,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.3,46,none,0.2,1.0,1.0,1.0,1.0,1.0,15
AU003461,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.7,42,none,0.0,1.0,1.0,1.0,1.0,1.0,15
AU003462,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.7,43,none,0.0,1.0,1.0,1.0,1.0,1.0,15
AU003463,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.7,44,none,0.2,1.0,1.0,1.0,1.0,1.0,15
AU003464,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.7,45,none,0.2,1.0,1.0,1.0,1.0,1.0,15
AU003465,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.7,46,none,0.0,1.0,1.0,1.0,1.0,1.0,15
AU003466,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.3,42,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003467,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.3,43,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003468,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.3,44,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003469,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.3,45,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003470,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.3,46,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003471,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.7,42,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003472,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.7,43,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003473,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.7,44,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003474,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.7,45,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003475,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.7,46,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003476,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.3,42,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003477,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.3,43,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003478,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.3,44,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003479,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.3,45,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003480,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.3,46,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003481,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.7,42,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003482,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.7,43,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003483,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.7,44,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003484,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.7,45,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003485,stochastic_robustness,qwen3_8b,TOFU,tofu_forget10,forget10,forget10,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.7,46,none,0.0,0.0,1.0,1.0,1.0,1.0,15
AU003486,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,target_context_memory,4,4,2,2,1.0,0.5,0.3,42,none,0.0,,0.0,0.0,,1.0,10
AU003487,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,target_context_memory,4,4,2,2,1.0,0.5,0.3,43,none,0.0,,0.0,0.0,,1.0,10
AU003488,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,target_context_memory,4,4,2,2,1.0,0.5,0.3,44,none,0.0,,0.0,0.0,,1.0,10
AU003489,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,target_context_memory,4,4,2,2,1.0,0.5,0.3,45,none,0.0,,0.0,0.0,,1.0,10
AU003490,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,target_context_memory,4,4,2,2,1.0,0.5,0.3,46,none,0.0,,0.0,0.0,,1.0,10
AU003491,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,target_context_memory,4,4,2,2,1.0,0.5,0.7,42,none,0.0,,0.0,0.0,,1.0,10
AU003492,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,target_context_memory,4,4,2,2,1.0,0.5,0.7,43,none,0.0,,0.0,0.0,,1.0,10
AU003493,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,target_context_memory,4,4,2,2,1.0,0.5,0.7,44,none,0.0,,0.0,0.0,,1.0,10
AU003494,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,target_context_memory,4,4,2,2,1.0,0.5,0.7,45,none,0.0,,0.0,0.0,,1.0,10
AU003495,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,target_context_memory,4,4,2,2,1.0,0.5,0.7,46,none,0.0,,0.0,0.0,,1.0,10
AU003496,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,full_inference,4,4,2,2,1.0,0.5,0.3,42,none,0.0,,0.0,0.0,,1.0,10
AU003497,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,full_inference,4,4,2,2,1.0,0.5,0.3,43,none,0.0,,0.0,0.0,,1.0,10
AU003498,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,full_inference,4,4,2,2,1.0,0.5,0.3,44,none,0.0,,0.0,0.0,,1.0,10
AU003499,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,full_inference,4,4,2,2,1.0,0.5,0.3,45,none,0.0,,0.0,0.0,,1.0,10
AU003500,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,full_inference,4,4,2,2,1.0,0.5,0.3,46,none,0.0,,0.0,0.0,,1.0,10
AU003501,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,full_inference,4,4,2,2,1.0,0.5,0.7,42,none,0.0,,0.0,0.0,,1.0,10
AU003502,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,full_inference,4,4,2,2,1.0,0.5,0.7,43,none,0.0,,0.0,0.0,,1.0,10
AU003503,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,full_inference,4,4,2,2,1.0,0.5,0.7,44,none,0.0,,0.0,0.0,,1.0,10
AU003504,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,full_inference,4,4,2,2,1.0,0.5,0.7,45,none,0.0,,0.0,0.0,,1.0,10
AU003505,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,independent,full_inference,4,4,2,2,1.0,0.5,0.7,46,none,0.0,,0.0,0.0,,1.0,10
AU003506,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.3,42,none,1.0,,0.0,1.0,,1.0,10
AU003507,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.3,43,none,1.0,,0.0,1.0,,1.0,10
AU003508,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.3,44,none,1.0,,0.0,1.0,,1.0,10
AU003509,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.3,45,none,1.0,,0.0,1.0,,1.0,10
AU003510,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.3,46,none,1.0,,0.0,1.0,,1.0,10
AU003511,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.7,42,none,1.0,,0.0,1.0,,1.0,10
AU003512,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.7,43,none,1.0,,0.0,1.0,,1.0,10
AU003513,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.7,44,none,1.0,,0.0,1.0,,1.0,10
AU003514,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.7,45,none,1.0,,0.0,1.0,,1.0,10
AU003515,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,target_context_memory,4,4,2,2,1.0,0.5,0.7,46,none,1.0,,0.0,1.0,,1.0,10
AU003516,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,full_inference,4,4,2,2,1.0,0.5,0.3,42,none,0.8,,0.0,1.0,,1.0,10
AU003517,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,full_inference,4,4,2,2,1.0,0.5,0.3,43,none,0.0,,0.0,1.0,,1.0,10
AU003518,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,full_inference,4,4,2,2,1.0,0.5,0.3,44,none,0.0,,0.0,1.0,,1.0,10
AU003519,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,full_inference,4,4,2,2,1.0,0.5,0.3,45,none,0.0,,0.0,1.0,,1.0,10
AU003520,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,full_inference,4,4,2,2,1.0,0.5,0.3,46,none,0.0,,0.0,1.0,,1.0,10
AU003521,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,full_inference,4,4,2,2,1.0,0.5,0.7,42,none,1.0,,0.0,1.0,,1.0,10
AU003522,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,full_inference,4,4,2,2,1.0,0.5,0.7,43,none,0.0,,0.0,1.0,,1.0,10
AU003523,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,full_inference,4,4,2,2,1.0,0.5,0.7,44,none,0.2,,0.0,1.0,,1.0,10
AU003524,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,full_inference,4,4,2,2,1.0,0.5,0.7,45,none,0.0,,0.0,1.0,,1.0,10
AU003525,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,sequential,full_inference,4,4,2,2,1.0,0.5,0.7,46,none,0.0,,0.0,1.0,,1.0,10
AU003526,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,target_context_memory,4,4,2,2,1.0,0.5,0.3,42,none,1.0,,0.2,1.0,,0.4,10
AU003527,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,target_context_memory,4,4,2,2,1.0,0.5,0.3,43,none,1.0,,0.4,1.0,,0.4,10
AU003528,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,target_context_memory,4,4,2,2,1.0,0.5,0.3,44,none,1.0,,0.4,1.0,,0.4,10
AU003529,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,target_context_memory,4,4,2,2,1.0,0.5,0.3,45,none,1.0,,0.6,1.0,,0.4,10
AU003530,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,target_context_memory,4,4,2,2,1.0,0.5,0.3,46,none,1.0,,0.4,1.0,,0.4,10
AU003531,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,target_context_memory,4,4,2,2,1.0,0.5,0.7,42,none,1.0,,0.4,1.0,,0.2,10
AU003532,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,target_context_memory,4,4,2,2,1.0,0.5,0.7,43,none,1.0,,0.6,1.0,,0.4,10
AU003533,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,target_context_memory,4,4,2,2,1.0,0.5,0.7,44,none,1.0,,0.6,1.0,,0.6,10
AU003534,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,target_context_memory,4,4,2,2,1.0,0.5,0.7,45,none,1.0,,0.8,1.0,,0.4,10
AU003535,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,target_context_memory,4,4,2,2,1.0,0.5,0.7,46,none,1.0,,0.4,1.0,,0.2,10
AU003536,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,full_inference,4,4,2,2,1.0,0.5,0.3,42,none,0.0,,0.2,1.0,,0.4,10
AU003537,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,full_inference,4,4,2,2,1.0,0.5,0.3,43,none,0.0,,0.4,1.0,,0.4,10
AU003538,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,full_inference,4,4,2,2,1.0,0.5,0.3,44,none,0.0,,0.6,1.0,,0.4,10
AU003539,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,full_inference,4,4,2,2,1.0,0.5,0.3,45,none,0.0,,0.4,1.0,,0.4,10
AU003540,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,full_inference,4,4,2,2,1.0,0.5,0.3,46,none,0.0,,0.4,1.0,,0.4,10
AU003541,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,full_inference,4,4,2,2,1.0,0.5,0.7,42,none,0.0,,0.2,1.0,,0.2,10
AU003542,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,full_inference,4,4,2,2,1.0,0.5,0.7,43,none,0.0,,0.6,1.0,,0.4,10
AU003543,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,full_inference,4,4,2,2,1.0,0.5,0.7,44,none,0.0,,0.4,1.0,,0.6,10
AU003544,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,full_inference,4,4,2,2,1.0,0.5,0.7,45,none,0.0,,0.4,1.0,,0.4,10
AU003545,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,debate,full_inference,4,4,2,2,1.0,0.5,0.7,46,none,0.0,,0.4,1.0,,0.2,10
AU003546,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.3,42,none,1.0,,0.4,1.0,,1.0,10
AU003547,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.3,43,none,1.0,,0.4,1.0,,1.0,10
AU003548,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.3,44,none,1.0,,0.4,1.0,,1.0,10
AU003549,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.3,45,none,1.0,,0.4,1.0,,1.0,10
AU003550,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.3,46,none,1.0,,0.4,1.0,,1.0,10
AU003551,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.7,42,none,1.0,,0.2,1.0,,1.0,10
AU003552,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.7,43,none,1.0,,0.4,1.0,,1.0,10
AU003553,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.7,44,none,1.0,,0.4,1.0,,1.0,10
AU003554,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.7,45,none,1.0,,0.2,1.0,,1.0,10
AU003555,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,target_context_memory,4,4,2,2,1.0,0.5,0.7,46,none,1.0,,0.4,1.0,,1.0,10
AU003556,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.3,42,none,0.6,,0.4,1.0,,1.0,10
AU003557,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.3,43,none,0.6,,0.4,1.0,,1.0,10
AU003558,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.3,44,none,1.0,,0.4,1.0,,1.0,10
AU003559,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.3,45,none,1.0,,0.4,1.0,,1.0,10
AU003560,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.3,46,none,0.6,,0.4,1.0,,1.0,10
AU003561,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.7,42,none,1.0,,0.2,1.0,,1.0,10
AU003562,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.7,43,none,0.0,,0.4,1.0,,1.0,10
AU003563,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.7,44,none,1.0,,0.4,1.0,,1.0,10
AU003564,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.7,45,none,1.0,,0.2,1.0,,1.0,10
AU003565,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,scratchpad,full_inference,4,4,2,2,1.0,0.5,0.7,46,none,0.0,,0.4,1.0,,1.0,10
AU003566,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.3,42,none,0.0,,0.0,1.0,,1.0,10
AU003567,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.3,43,none,0.0,,0.0,1.0,,1.0,10
AU003568,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.3,44,none,0.0,,0.0,1.0,,1.0,10
AU003569,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.3,45,none,0.0,,0.0,1.0,,0.6,10
AU003570,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.3,46,none,0.0,,0.0,1.0,,1.0,10
AU003571,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.7,42,none,0.0,,0.0,1.0,,1.0,10
AU003572,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.7,43,none,0.0,,0.0,1.0,,0.8,10
AU003573,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.7,44,none,0.0,,0.0,1.0,,1.0,10
AU003574,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.7,45,none,0.0,,0.0,1.0,,0.4,10
AU003575,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,target_context_memory,4,4,2,2,1.0,0.5,0.7,46,none,0.0,,0.0,1.0,,1.0,10
AU003576,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.3,42,none,0.0,,0.0,1.0,,1.0,10
AU003577,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.3,43,none,0.0,,0.0,1.0,,1.0,10
AU003578,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.3,44,none,0.0,,0.0,1.0,,1.0,10
AU003579,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.3,45,none,0.0,,0.0,1.0,,0.6,10
AU003580,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.3,46,none,0.0,,0.0,1.0,,1.0,10
AU003581,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.7,42,none,0.0,,0.0,1.0,,1.0,10
AU003582,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.7,43,none,0.0,,0.0,1.0,,0.8,10
AU003583,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.7,44,none,0.0,,0.0,1.0,,1.0,10
AU003584,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.7,45,none,0.0,,0.0,1.0,,0.4,10
AU003585,stochastic_robustness,qwen3_8b,MUSE-News,muse_news,news,MUSE News,hierarchical,full_inference,4,4,2,2,1.0,0.5,0.7,46,none,0.0,,0.0,1.0,,1.0,10
AU003586,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,target_context_memory,4,4,2,2,1.0,0.5,0.3,42,none,0.8,0.0,1.0,0.8,0.0,1.0,15
AU003587,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,target_context_memory,4,4,2,2,1.0,0.5,0.3,43,none,0.8,0.0,1.0,1.0,0.0,1.0,15
AU003588,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,target_context_memory,4,4,2,2,1.0,0.5,0.3,44,none,1.0,0.0,1.0,1.0,0.0,1.0,15
AU003589,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,target_context_memory,4,4,2,2,1.0,0.5,0.3,45,none,0.8,0.0,1.0,1.0,0.0,1.0,15
AU003590,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,target_context_memory,4,4,2,2,1.0,0.5,0.3,46,none,0.8,0.0,1.0,0.8,0.0,1.0,15
AU003591,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,target_context_memory,4,4,2,2,1.0,0.5,0.7,42,none,0.8,0.0,1.0,0.8,0.0,1.0,15
AU003592,stochastic_robustness,qwen3_8b,RWKU,rwku_001,1,Stephen King,independent,target_context_memory,4,4,2,2,1.0,0.5,0.7,43,none,0.8,0.0,1.0,1.0,0.0,1.0,15
