topology,intervention,metric,n,mean,std,sem,median,q25,q75,min,max,ci95_low,ci95_high
hierarchical,target_context_memory,drr_target,110,0.049090909090909095,0.18411477002253343,0.01755465453440415,0.0,0.0,0.0,0.0,1.0,0.014683786203476962,0.08349803197834123
hierarchical,target_context_memory,irr_target,92,0.05217391304347827,0.17508444485012328,0.01825381521421584,0.0,0.0,0.0,0.0,1.0,0.016396435223615224,0.08795139086334132
hierarchical,target_context_memory,retention_target,110,0.54,0.45699456965837965,0.04357272256576539,0.6,0.0,1.0,0.0,1.0,0.4545974637710999,0.6254025362289002
hierarchical,target_context_memory,drr_system,110,0.42181818181818187,0.4576328840316466,0.043633583453274165,0.2,0.0,1.0,0.0,1.0,0.3362963582497645,0.5073400053865993
hierarchical,target_context_memory,irr_system,92,0.4543478260869565,0.48638903695493335,0.05070956252222141,0.0,0.0,1.0,0.0,1.0,0.35495708354340255,0.5537385686305105
hierarchical,target_context_memory,retention_system,110,0.42727272727272725,0.4842300406592899,0.046169522835750494,0.0,0.0,1.0,0.0,1.0,0.33678046251465626,0.5177649920307982
hierarchical,target_context_memory,n_scored_probes,110,14.181818181818182,1.8581919701235194,0.17717165271493393,15.0,15.0,15.0,10.0,15.0,13.834561742496911,14.529074621139452
hierarchical,target_memory,drr_target,45,0.32888888888888884,0.44139356908351396,0.06579906835346579,0.0,0.0,1.0,0.0,1.0,0.1999227149160959,0.45785506286168176
hierarchical,target_memory,irr_target,39,0.2564102564102564,0.4228940839120681,0.06771724891193306,0.0,0.0,0.4,0.0,1.0,0.12368444854286759,0.3891360642776452
hierarchical,target_memory,retention_target,45,0.36,0.4443585775638245,0.06624106572118829,0.0,0.0,1.0,0.0,1.0,0.23016751118647094,0.48983248881352903
hierarchical,target_memory,drr_system,45,0.29333333333333333,0.4297991074063238,0.06407066805528489,0.0,0.0,0.8,0.0,1.0,0.16775482394497496,0.4189118427216917
hierarchical,target_memory,irr_system,39,0.22564102564102567,0.40569495198002925,0.06496318366860557,0.0,0.0,0.2,0.0,1.0,0.09831318565055877,0.35296886563149255
hierarchical,target_memory,retention_system,45,0.24444444444444444,0.41096093353126506,0.061262438898178756,0.0,0.0,0.2,0.0,1.0,0.12437006420401407,0.3645188246848748
hierarchical,target_memory,n_scored_probes,45,14.333333333333334,1.718879127380822,0.25623537159526916,15.0,15.0,15.0,10.0,15.0,13.831112005006606,14.835554661660062
hierarchical,target_memory_comm,drr_target,45,0.32888888888888884,0.44139356908351396,0.06579906835346579,0.0,0.0,1.0,0.0,1.0,0.1999227149160959,0.45785506286168176
hierarchical,target_memory_comm,irr_target,39,0.2564102564102564,0.4228940839120681,0.06771724891193306,0.0,0.0,0.4,0.0,1.0,0.12368444854286759,0.3891360642776452
hierarchical,target_memory_comm,retention_target,45,0.36,0.4443585775638245,0.06624106572118829,0.0,0.0,1.0,0.0,1.0,0.23016751118647094,0.48983248881352903
